,spotify_id,artist_id,track_name,album_name,artist_name,date,duration,pop,genres,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,year,is_latin,artist_latin_status
938,1ABS9lKaZ1uXkXCqr9zFO7,2wY79sveU1sp5g7SokKOiI,Kids Again,Love Goes,Sam Smith,2020-10-30,207528,51,pop,0.666,0.726,11,-2.998,0.0262,0.486,0.0,0.0892,0.468,128.044,2021,nonlatin,nonlatin
939,1ABS9lKaZ1uXkXCqr9zFO7,2wY79sveU1sp5g7SokKOiI,Kids Again,Love Goes,Sam Smith,2020-10-30,207528,51,uk pop,0.666,0.726,11,-2.998,0.0262,0.486,0.0,0.0892,0.468,128.044,2021,nonlatin,nonlatin
940,76HDEgJO37r9pM0u9QW4ZD,0vR2qb8m9WHeZ5ByCbimq2,Náufragos,Des/Amor,Reik,2016-06-17,175146,42,latin arena pop,0.4,0.188,4,-9.4,0.0304,0.793,1.25e-06,0.105,0.127,138.8,2021,latin,latin
941,76HDEgJO37r9pM0u9QW4ZD,0vR2qb8m9WHeZ5ByCbimq2,Náufragos,Des/Amor,Reik,2016-06-17,175146,42,latin pop,0.4,0.188,4,-9.4,0.0304,0.793,1.25e-06,0.105,0.127,138.8,2021,latin,latin
942,76HDEgJO37r9pM0u9QW4ZD,0vR2qb8m9WHeZ5ByCbimq2,Náufragos,Des/Amor,Reik,2016-06-17,175146,42,mexican pop,0.4,0.188,4,-9.4,0.0304,0.793,1.25e-06,0.105,0.127,138.8,2021,latin,latin
943,76HDEgJO37r9pM0u9QW4ZD,0vR2qb8m9WHeZ5ByCbimq2,Náufragos,Des/Amor,Reik,2016-06-17,175146,42,reggaeton,0.4,0.188,4,-9.4,0.0304,0.793,1.25e-06,0.105,0.127,138.8,2021,latin,latin
944,76HDEgJO37r9pM0u9QW4ZD,0vR2qb8m9WHeZ5ByCbimq2,Náufragos,Des/Amor,Reik,2016-06-17,175146,42,urbano latino,0.4,0.188,4,-9.4,0.0304,0.793,1.25e-06,0.105,0.127,138.8,2021,latin,latin
945,3UI9I3e1g1y5T3SMfdgfGO,3smfreCkyJt7bShaTYpG77,Colgando en tus manos (con Marta Sánchez),De mi puño y letra - Edicion Coleccionista,Carlos Baute,2009,230280,81,latin pop,0.836,0.637,6,-4.803,0.0367,0.535,0.0,0.129,0.875,120.025,2021,latin,latin
946,3UI9I3e1g1y5T3SMfdgfGO,3smfreCkyJt7bShaTYpG77,Colgando en tus manos (con Marta Sánchez),De mi puño y letra - Edicion Coleccionista,Carlos Baute,2009,230280,81,spanish pop,0.836,0.637,6,-4.803,0.0367,0.535,0.0,0.129,0.875,120.025,2021,latin,latin
947,3UI9I3e1g1y5T3SMfdgfGO,368rTiMKMrz3b03az6B14w,Colgando en tus manos (con Marta Sánchez),De mi puño y letra - Edicion Coleccionista,Marta Sánchez,2009,230280,81,latin pop,0.836,0.637,6,-4.803,0.0367,0.535,0.0,0.129,0.875,120.025,2021,latin,latin
948,3UI9I3e1g1y5T3SMfdgfGO,368rTiMKMrz3b03az6B14w,Colgando en tus manos (con Marta Sánchez),De mi puño y letra - Edicion Coleccionista,Marta Sánchez,2009,230280,81,spanish pop,0.836,0.637,6,-4.803,0.0367,0.535,0.0,0.129,0.875,120.025,2021,latin,latin
949,5JCoSi02qi3jJeHdZXMmR8,1McMsnEElThX1knmY4oliG,favorite crime,SOUR,Olivia Rodrigo,2021-05-21,152666,86,pop,0.369,0.272,9,-10.497,0.0364,0.866,0.0,0.147,0.218,172.929,2021,nonlatin,nonlatin
950,4y8OZW2dyWRobsi2w0C64W,2wY79sveU1sp5g7SokKOiI,Diamonds - Acoustic,Diamonds (Acoustic),Sam Smith,2020-10-09,194541,46,pop,0.489,0.284,10,-8.699,0.0508,0.841,0.0,0.137,0.335,186.337,2021,nonlatin,nonlatin
951,4y8OZW2dyWRobsi2w0C64W,2wY79sveU1sp5g7SokKOiI,Diamonds - Acoustic,Diamonds (Acoustic),Sam Smith,2020-10-09,194541,46,uk pop,0.489,0.284,10,-8.699,0.0508,0.841,0.0,0.137,0.335,186.337,2021,nonlatin,nonlatin
952,1fXKStjVOTmBEwjAnFSNkc,5C4PDR4LnhZTbVnKWXuDKD,Enamórate De Alguien Más,Enamórate De Alguien Más,Morat,2019-12-12,229107,68,colombian pop,0.592,0.643,11,-5.608,0.0321,0.466,0.0,0.315,0.579,145.979,2021,latin,latin
953,1fXKStjVOTmBEwjAnFSNkc,5C4PDR4LnhZTbVnKWXuDKD,Enamórate De Alguien Más,Enamórate De Alguien Más,Morat,2019-12-12,229107,68,latin viral pop,0.592,0.643,11,-5.608,0.0321,0.466,0.0,0.315,0.579,145.979,2021,latin,latin
954,26waqvvTo7eyRIApBjY5jM,0vR2qb8m9WHeZ5ByCbimq2,Lo Intenté Todo,Lo Intenté Todo,Reik,2020-08-21,204044,54,latin arena pop,0.388,0.425,2,-4.506,0.0328,0.61,0.0,0.104,0.184,146.939,2021,latin,latin
955,26waqvvTo7eyRIApBjY5jM,0vR2qb8m9WHeZ5ByCbimq2,Lo Intenté Todo,Lo Intenté Todo,Reik,2020-08-21,204044,54,latin pop,0.388,0.425,2,-4.506,0.0328,0.61,0.0,0.104,0.184,146.939,2021,latin,latin
956,26waqvvTo7eyRIApBjY5jM,0vR2qb8m9WHeZ5ByCbimq2,Lo Intenté Todo,Lo Intenté Todo,Reik,2020-08-21,204044,54,mexican pop,0.388,0.425,2,-4.506,0.0328,0.61,0.0,0.104,0.184,146.939,2021,latin,latin
957,26waqvvTo7eyRIApBjY5jM,0vR2qb8m9WHeZ5ByCbimq2,Lo Intenté Todo,Lo Intenté Todo,Reik,2020-08-21,204044,54,reggaeton,0.388,0.425,2,-4.506,0.0328,0.61,0.0,0.104,0.184,146.939,2021,latin,latin
958,26waqvvTo7eyRIApBjY5jM,0vR2qb8m9WHeZ5ByCbimq2,Lo Intenté Todo,Lo Intenté Todo,Reik,2020-08-21,204044,54,urbano latino,0.388,0.425,2,-4.506,0.0328,0.61,0.0,0.104,0.184,146.939,2021,latin,latin
959,26waqvvTo7eyRIApBjY5jM,0vR2qb8m9WHeZ5ByCbimq2,Lo Intenté Todo,Lo Intenté Todo,Reik,2020-08-21,204044,54,canadian contemporary r&b,0.388,0.425,2,-4.506,0.0328,0.61,0.0,0.104,0.184,146.939,2021,nonlatin,latin
960,26waqvvTo7eyRIApBjY5jM,0vR2qb8m9WHeZ5ByCbimq2,Lo Intenté Todo,Lo Intenté Todo,Reik,2020-08-21,204044,54,canadian pop,0.388,0.425,2,-4.506,0.0328,0.61,0.0,0.104,0.184,146.939,2021,nonlatin,latin
961,26waqvvTo7eyRIApBjY5jM,3KedxarmBCyFBevnqQHy3P,Lo Intenté Todo,Lo Intenté Todo,Jessie Reyez,2020-08-21,204044,54,latin arena pop,0.388,0.425,2,-4.506,0.0328,0.61,0.0,0.104,0.184,146.939,2021,latin,nonlatin
962,26waqvvTo7eyRIApBjY5jM,3KedxarmBCyFBevnqQHy3P,Lo Intenté Todo,Lo Intenté Todo,Jessie Reyez,2020-08-21,204044,54,latin pop,0.388,0.425,2,-4.506,0.0328,0.61,0.0,0.104,0.184,146.939,2021,latin,nonlatin
963,26waqvvTo7eyRIApBjY5jM,3KedxarmBCyFBevnqQHy3P,Lo Intenté Todo,Lo Intenté Todo,Jessie Reyez,2020-08-21,204044,54,mexican pop,0.388,0.425,2,-4.506,0.0328,0.61,0.0,0.104,0.184,146.939,2021,latin,nonlatin
964,26waqvvTo7eyRIApBjY5jM,3KedxarmBCyFBevnqQHy3P,Lo Intenté Todo,Lo Intenté Todo,Jessie Reyez,2020-08-21,204044,54,reggaeton,0.388,0.425,2,-4.506,0.0328,0.61,0.0,0.104,0.184,146.939,2021,latin,nonlatin
965,26waqvvTo7eyRIApBjY5jM,3KedxarmBCyFBevnqQHy3P,Lo Intenté Todo,Lo Intenté Todo,Jessie Reyez,2020-08-21,204044,54,urbano latino,0.388,0.425,2,-4.506,0.0328,0.61,0.0,0.104,0.184,146.939,2021,latin,nonlatin
966,26waqvvTo7eyRIApBjY5jM,3KedxarmBCyFBevnqQHy3P,Lo Intenté Todo,Lo Intenté Todo,Jessie Reyez,2020-08-21,204044,54,canadian contemporary r&b,0.388,0.425,2,-4.506,0.0328,0.61,0.0,0.104,0.184,146.939,2021,nonlatin,nonlatin
967,26waqvvTo7eyRIApBjY5jM,3KedxarmBCyFBevnqQHy3P,Lo Intenté Todo,Lo Intenté Todo,Jessie Reyez,2020-08-21,204044,54,canadian pop,0.388,0.425,2,-4.506,0.0328,0.61,0.0,0.104,0.184,146.939,2021,nonlatin,nonlatin
968,6x5LBP3nYXVdIDoomChGr3,1r4hJ1h58CWwUQe3MxPuau,Marinero,F.A.M.E.,Maluma,2018-05-18,189133,62,latin pop,0.58,0.491,7,-5.156,0.0473,0.683,0.0,0.122,0.843,83.81,2021,latin,latin
969,6x5LBP3nYXVdIDoomChGr3,1r4hJ1h58CWwUQe3MxPuau,Marinero,F.A.M.E.,Maluma,2018-05-18,189133,62,reggaeton,0.58,0.491,7,-5.156,0.0473,0.683,0.0,0.122,0.843,83.81,2021,latin,latin
970,6x5LBP3nYXVdIDoomChGr3,1r4hJ1h58CWwUQe3MxPuau,Marinero,F.A.M.E.,Maluma,2018-05-18,189133,62,reggaeton colombiano,0.58,0.491,7,-5.156,0.0473,0.683,0.0,0.122,0.843,83.81,2021,latin,latin
971,6x5LBP3nYXVdIDoomChGr3,1r4hJ1h58CWwUQe3MxPuau,Marinero,F.A.M.E.,Maluma,2018-05-18,189133,62,trap latino,0.58,0.491,7,-5.156,0.0473,0.683,0.0,0.122,0.843,83.81,2021,latin,latin
972,6x5LBP3nYXVdIDoomChGr3,1r4hJ1h58CWwUQe3MxPuau,Marinero,F.A.M.E.,Maluma,2018-05-18,189133,62,urbano latino,0.58,0.491,7,-5.156,0.0473,0.683,0.0,0.122,0.843,83.81,2021,latin,latin
973,6VbtCWsziqN8SW3ULogYrM,2wY79sveU1sp5g7SokKOiI,For The Lover That I Lost,Love Goes,Sam Smith,2020-10-30,179722,49,pop,0.494,0.291,4,-8.441,0.0367,0.815,0.0,0.127,0.413,136.99,2021,nonlatin,nonlatin
974,6VbtCWsziqN8SW3ULogYrM,2wY79sveU1sp5g7SokKOiI,For The Lover That I Lost,Love Goes,Sam Smith,2020-10-30,179722,49,uk pop,0.494,0.291,4,-8.441,0.0367,0.815,0.0,0.127,0.413,136.99,2021,nonlatin,nonlatin
975,6r2tV58enH9E8hj2oqoJNK,4GNC7GD6oZMSxPGyXy4MNB,Fade,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,2019-05-17,246053,57,pop,0.41,0.487,7,-7.663,0.0449,0.328,0.0,0.0953,0.126,138.46,2021,nonlatin,nonlatin
976,6r2tV58enH9E8hj2oqoJNK,4GNC7GD6oZMSxPGyXy4MNB,Fade,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,2019-05-17,246053,57,uk pop,0.41,0.487,7,-7.663,0.0449,0.328,0.0,0.0953,0.126,138.46,2021,nonlatin,nonlatin
977,7eLz11pl19OuQY3HfYJ3KI,0vR2qb8m9WHeZ5ByCbimq2,Háblame de Ti,De México,Reik,2020-09-11,192639,58,latin arena pop,0.633,0.306,4,-11.168,0.0389,0.726,0.0,0.114,0.408,144.709,2021,latin,latin
978,7eLz11pl19OuQY3HfYJ3KI,0vR2qb8m9WHeZ5ByCbimq2,Háblame de Ti,De México,Reik,2020-09-11,192639,58,latin pop,0.633,0.306,4,-11.168,0.0389,0.726,0.0,0.114,0.408,144.709,2021,latin,latin
979,7eLz11pl19OuQY3HfYJ3KI,0vR2qb8m9WHeZ5ByCbimq2,Háblame de Ti,De México,Reik,2020-09-11,192639,58,mexican pop,0.633,0.306,4,-11.168,0.0389,0.726,0.0,0.114,0.408,144.709,2021,latin,latin
980,7eLz11pl19OuQY3HfYJ3KI,0vR2qb8m9WHeZ5ByCbimq2,Háblame de Ti,De México,Reik,2020-09-11,192639,58,reggaeton,0.633,0.306,4,-11.168,0.0389,0.726,0.0,0.114,0.408,144.709,2021,latin,latin
981,7eLz11pl19OuQY3HfYJ3KI,0vR2qb8m9WHeZ5ByCbimq2,Háblame de Ti,De México,Reik,2020-09-11,192639,58,urbano latino,0.633,0.306,4,-11.168,0.0389,0.726,0.0,0.114,0.408,144.709,2021,latin,latin
982,2tGvwE8GcFKwNdAXMnlbfl,1McMsnEElThX1knmY4oliG,happier,SOUR,Olivia Rodrigo,2021-05-21,175933,87,pop,0.395,0.443,6,-9.72,0.133,0.765,9.67e-06,0.0839,0.338,168.924,2021,nonlatin,nonlatin
983,61nXG1EGqF8a9OgRlCLSB4,2wY79sveU1sp5g7SokKOiI,Another One,Love Goes,Sam Smith,2020-10-30,189306,48,pop,0.497,0.618,1,-7.351,0.0932,0.206,0.0,0.403,0.223,123.305,2021,nonlatin,nonlatin
984,61nXG1EGqF8a9OgRlCLSB4,2wY79sveU1sp5g7SokKOiI,Another One,Love Goes,Sam Smith,2020-10-30,189306,48,uk pop,0.497,0.618,1,-7.351,0.0932,0.206,0.0,0.403,0.223,123.305,2021,nonlatin,nonlatin
985,3FAJ6O0NOHQV8Mc5Ri6ENp,4fxd5Ee7UefO4CUXgwJ7IP,Heartbreak Anniversary,TAKE TIME,Giveon,2020-03-27,198370,82,r&b,0.449,0.465,0,-8.964,0.0791,0.524,1.02e-06,0.303,0.543,89.087,2021,nonlatin,nonlatin
986,27DWYMacTvcqHqHiQum89b,0vR2qb8m9WHeZ5ByCbimq2,Tatuajes,De México,Reik,2020-09-11,197543,54,latin arena pop,0.738,0.277,7,-10.318,0.029,0.793,0.0,0.112,0.484,100.039,2021,latin,latin
987,27DWYMacTvcqHqHiQum89b,0vR2qb8m9WHeZ5ByCbimq2,Tatuajes,De México,Reik,2020-09-11,197543,54,latin pop,0.738,0.277,7,-10.318,0.029,0.793,0.0,0.112,0.484,100.039,2021,latin,latin
988,27DWYMacTvcqHqHiQum89b,0vR2qb8m9WHeZ5ByCbimq2,Tatuajes,De México,Reik,2020-09-11,197543,54,mexican pop,0.738,0.277,7,-10.318,0.029,0.793,0.0,0.112,0.484,100.039,2021,latin,latin
989,27DWYMacTvcqHqHiQum89b,0vR2qb8m9WHeZ5ByCbimq2,Tatuajes,De México,Reik,2020-09-11,197543,54,reggaeton,0.738,0.277,7,-10.318,0.029,0.793,0.0,0.112,0.484,100.039,2021,latin,latin
990,27DWYMacTvcqHqHiQum89b,0vR2qb8m9WHeZ5ByCbimq2,Tatuajes,De México,Reik,2020-09-11,197543,54,urbano latino,0.738,0.277,7,-10.318,0.029,0.793,0.0,0.112,0.484,100.039,2021,latin,latin
991,4rbFRFbocQDMubY2l2qM1K,7plUpXSFcSJUZSiZAoXqr1,Cobarde,¿Dónde Bailarán Las Niñas?,Ximena Sariñana,2019-03-01,214527,65,cantautora mexicana,0.445,0.44,2,-6.506,0.0403,0.898,0.0,0.111,0.215,82.261,2021,latin,latin
992,4rbFRFbocQDMubY2l2qM1K,7plUpXSFcSJUZSiZAoXqr1,Cobarde,¿Dónde Bailarán Las Niñas?,Ximena Sariñana,2019-03-01,214527,65,latin alternative,0.445,0.44,2,-6.506,0.0403,0.898,0.0,0.111,0.215,82.261,2021,latin,latin
993,4rbFRFbocQDMubY2l2qM1K,7plUpXSFcSJUZSiZAoXqr1,Cobarde,¿Dónde Bailarán Las Niñas?,Ximena Sariñana,2019-03-01,214527,65,latin pop,0.445,0.44,2,-6.506,0.0403,0.898,0.0,0.111,0.215,82.261,2021,latin,latin
994,4rbFRFbocQDMubY2l2qM1K,7plUpXSFcSJUZSiZAoXqr1,Cobarde,¿Dónde Bailarán Las Niñas?,Ximena Sariñana,2019-03-01,214527,65,mexican pop,0.445,0.44,2,-6.506,0.0403,0.898,0.0,0.111,0.215,82.261,2021,latin,latin
995,4rbFRFbocQDMubY2l2qM1K,7plUpXSFcSJUZSiZAoXqr1,Cobarde,¿Dónde Bailarán Las Niñas?,Ximena Sariñana,2019-03-01,214527,65,mexican rock,0.445,0.44,2,-6.506,0.0403,0.898,0.0,0.111,0.215,82.261,2021,latin,latin
996,1NxHgM5nOnmqi3KUVLbaIw,4GNC7GD6oZMSxPGyXy4MNB,Leaving My Love Behind,Divinely Uninspired To A Hellish Extent (Extended Edition),Lewis Capaldi,2019-11-22,210213,71,pop,0.409,0.446,2,-4.836,0.0317,0.65,0.0,0.0862,0.135,75.638,2021,nonlatin,nonlatin
997,1NxHgM5nOnmqi3KUVLbaIw,4GNC7GD6oZMSxPGyXy4MNB,Leaving My Love Behind,Divinely Uninspired To A Hellish Extent (Extended Edition),Lewis Capaldi,2019-11-22,210213,71,uk pop,0.409,0.446,2,-4.836,0.0317,0.65,0.0,0.0862,0.135,75.638,2021,nonlatin,nonlatin
998,5znXf6RfeOEQhD5qkupv8C,77aLk6J8ofnVxa1eXK9jiU,Por Tu Bien,Por Tu Bien,Matisse,2017-11-17,233026,51,latin arena pop,0.528,0.417,9,-6.123,0.0269,0.639,0.0,0.105,0.0835,95.09,2021,latin,latin
999,5znXf6RfeOEQhD5qkupv8C,77aLk6J8ofnVxa1eXK9jiU,Por Tu Bien,Por Tu Bien,Matisse,2017-11-17,233026,51,mexican pop,0.528,0.417,9,-6.123,0.0269,0.639,0.0,0.105,0.0835,95.09,2021,latin,latin
1000,4wcBRRpIfesgcyUtis7PEg,1McMsnEElThX1knmY4oliG,"1 step forward, 3 steps back",SOUR,Olivia Rodrigo,2021-05-21,163586,80,pop,0.473,0.203,2,-12.627,0.102,0.941,0.0,0.126,0.419,168.884,2021,nonlatin,nonlatin
1001,4j3iq13kHs5PB94jdTp3Y3,1r4hJ1h58CWwUQe3MxPuau,ADMV,PAPI JUANCHO,Maluma,2020-08-21,193699,67,latin pop,0.561,0.39,9,-4.959,0.0568,0.819,0.0,0.126,0.705,163.919,2021,latin,latin
1002,4j3iq13kHs5PB94jdTp3Y3,1r4hJ1h58CWwUQe3MxPuau,ADMV,PAPI JUANCHO,Maluma,2020-08-21,193699,67,reggaeton,0.561,0.39,9,-4.959,0.0568,0.819,0.0,0.126,0.705,163.919,2021,latin,latin
1003,4j3iq13kHs5PB94jdTp3Y3,1r4hJ1h58CWwUQe3MxPuau,ADMV,PAPI JUANCHO,Maluma,2020-08-21,193699,67,reggaeton colombiano,0.561,0.39,9,-4.959,0.0568,0.819,0.0,0.126,0.705,163.919,2021,latin,latin
1004,4j3iq13kHs5PB94jdTp3Y3,1r4hJ1h58CWwUQe3MxPuau,ADMV,PAPI JUANCHO,Maluma,2020-08-21,193699,67,trap latino,0.561,0.39,9,-4.959,0.0568,0.819,0.0,0.126,0.705,163.919,2021,latin,latin
1005,4j3iq13kHs5PB94jdTp3Y3,1r4hJ1h58CWwUQe3MxPuau,ADMV,PAPI JUANCHO,Maluma,2020-08-21,193699,67,urbano latino,0.561,0.39,9,-4.959,0.0568,0.819,0.0,0.126,0.705,163.919,2021,latin,latin
1006,1zhHn56H5hCPop18Brf4fz,4GNC7GD6oZMSxPGyXy4MNB,Don't Get Me Wrong,Divinely Uninspired To A Hellish Extent (Extended Edition),Lewis Capaldi,2019-11-22,213093,46,pop,0.447,0.321,4,-7.853,0.044,0.826,0.0,0.108,0.14,67.615,2021,nonlatin,nonlatin
1007,1zhHn56H5hCPop18Brf4fz,4GNC7GD6oZMSxPGyXy4MNB,Don't Get Me Wrong,Divinely Uninspired To A Hellish Extent (Extended Edition),Lewis Capaldi,2019-11-22,213093,46,uk pop,0.447,0.321,4,-7.853,0.044,0.826,0.0,0.108,0.14,67.615,2021,nonlatin,nonlatin
1008,7LyBwug9tJgbaEzRCqtY78,1Hsdzj7Dlq2I7tHP7501T4,Put A Little Love On Me,Heartbreak Weather,Niall Horan,2020-03-13,224585,69,pop,0.589,0.471,10,-4.908,0.0262,0.674,0.0,0.105,0.262,95.972,2021,nonlatin,nonlatin
1009,4ZtFanR9U6ndgddUvNcjcG,1McMsnEElThX1knmY4oliG,good 4 u,SOUR,Olivia Rodrigo,2021-05-21,178146,87,pop,0.563,0.664,9,-5.044,0.154,0.335,0.0,0.0849,0.688,166.928,2021,nonlatin,nonlatin
1010,20S5GpuTDgnx9nwBFp5Lpb,0vR2qb8m9WHeZ5ByCbimq2,Te Hubieras Ido Antes,De México,Reik,2020-09-11,199140,62,latin arena pop,0.671,0.298,0,-10.294,0.0417,0.738,0.0,0.169,0.48,146.947,2021,latin,latin
1011,20S5GpuTDgnx9nwBFp5Lpb,0vR2qb8m9WHeZ5ByCbimq2,Te Hubieras Ido Antes,De México,Reik,2020-09-11,199140,62,latin pop,0.671,0.298,0,-10.294,0.0417,0.738,0.0,0.169,0.48,146.947,2021,latin,latin
1012,20S5GpuTDgnx9nwBFp5Lpb,0vR2qb8m9WHeZ5ByCbimq2,Te Hubieras Ido Antes,De México,Reik,2020-09-11,199140,62,mexican pop,0.671,0.298,0,-10.294,0.0417,0.738,0.0,0.169,0.48,146.947,2021,latin,latin
1013,20S5GpuTDgnx9nwBFp5Lpb,0vR2qb8m9WHeZ5ByCbimq2,Te Hubieras Ido Antes,De México,Reik,2020-09-11,199140,62,reggaeton,0.671,0.298,0,-10.294,0.0417,0.738,0.0,0.169,0.48,146.947,2021,latin,latin
1014,20S5GpuTDgnx9nwBFp5Lpb,0vR2qb8m9WHeZ5ByCbimq2,Te Hubieras Ido Antes,De México,Reik,2020-09-11,199140,62,urbano latino,0.671,0.298,0,-10.294,0.0417,0.738,0.0,0.169,0.48,146.947,2021,latin,latin
1015,67xoaMhFu7ZfgzrsCwJYAi,4GNC7GD6oZMSxPGyXy4MNB,One,Divinely Uninspired To A Hellish Extent (Extended Edition),Lewis Capaldi,2019-11-22,180173,47,pop,0.691,0.352,9,-7.136,0.0428,0.82,0.0,0.145,0.429,118.102,2021,nonlatin,nonlatin
1016,67xoaMhFu7ZfgzrsCwJYAi,4GNC7GD6oZMSxPGyXy4MNB,One,Divinely Uninspired To A Hellish Extent (Extended Edition),Lewis Capaldi,2019-11-22,180173,47,uk pop,0.691,0.352,9,-7.136,0.0428,0.82,0.0,0.145,0.429,118.102,2021,nonlatin,nonlatin
1017,3YwEMdP2zkOiIq074Vlvqc,4LFOoXhMhnq9U8VsZkSwxl,Fíjate Que Si,Me Hiciste un Borracho,Edwin Luna y La Trakalosa de Monterrey,2019-03-22,204586,1,banda,0.69,0.434,4,-4.455,0.033,0.385,0.0,0.104,0.617,115.476,2021,latin,latin
1018,3YwEMdP2zkOiIq074Vlvqc,4LFOoXhMhnq9U8VsZkSwxl,Fíjate Que Si,Me Hiciste un Borracho,Edwin Luna y La Trakalosa de Monterrey,2019-03-22,204586,1,musica mexicana,0.69,0.434,4,-4.455,0.033,0.385,0.0,0.104,0.617,115.476,2021,latin,latin
1019,3YwEMdP2zkOiIq074Vlvqc,4LFOoXhMhnq9U8VsZkSwxl,Fíjate Que Si,Me Hiciste un Borracho,Edwin Luna y La Trakalosa de Monterrey,2019-03-22,204586,1,norteno,0.69,0.434,4,-4.455,0.033,0.385,0.0,0.104,0.617,115.476,2021,latin,latin
1020,3YwEMdP2zkOiIq074Vlvqc,4LFOoXhMhnq9U8VsZkSwxl,Fíjate Que Si,Me Hiciste un Borracho,Edwin Luna y La Trakalosa de Monterrey,2019-03-22,204586,1,sad sierreno,0.69,0.434,4,-4.455,0.033,0.385,0.0,0.104,0.617,115.476,2021,latin,latin
1021,4OyzSXRSadNQt5EMwASdap,2gRP1Ezbtj3qrERnd0XasU,Todo Cambió,Todo Cambio,Camila,2006,193826,79,latin arena pop,0.452,0.523,5,-6.453,0.0625,0.563,0.0,0.233,0.363,173.85,2021,latin,latin
1022,4OyzSXRSadNQt5EMwASdap,2gRP1Ezbtj3qrERnd0XasU,Todo Cambió,Todo Cambio,Camila,2006,193826,79,latin pop,0.452,0.523,5,-6.453,0.0625,0.563,0.0,0.233,0.363,173.85,2021,latin,latin
1023,6eu4W9RlGEzGPjfVJlXWtT,0vR2qb8m9WHeZ5ByCbimq2,Si No Te Hubieras Ido,De México,Reik,2020-09-11,241449,45,latin arena pop,0.586,0.292,0,-13.015,0.0272,0.753,1.51e-06,0.106,0.7,91.926,2021,latin,latin
1024,6eu4W9RlGEzGPjfVJlXWtT,0vR2qb8m9WHeZ5ByCbimq2,Si No Te Hubieras Ido,De México,Reik,2020-09-11,241449,45,latin pop,0.586,0.292,0,-13.015,0.0272,0.753,1.51e-06,0.106,0.7,91.926,2021,latin,latin
1025,6eu4W9RlGEzGPjfVJlXWtT,0vR2qb8m9WHeZ5ByCbimq2,Si No Te Hubieras Ido,De México,Reik,2020-09-11,241449,45,mexican pop,0.586,0.292,0,-13.015,0.0272,0.753,1.51e-06,0.106,0.7,91.926,2021,latin,latin
1026,6eu4W9RlGEzGPjfVJlXWtT,0vR2qb8m9WHeZ5ByCbimq2,Si No Te Hubieras Ido,De México,Reik,2020-09-11,241449,45,reggaeton,0.586,0.292,0,-13.015,0.0272,0.753,1.51e-06,0.106,0.7,91.926,2021,latin,latin
1027,6eu4W9RlGEzGPjfVJlXWtT,0vR2qb8m9WHeZ5ByCbimq2,Si No Te Hubieras Ido,De México,Reik,2020-09-11,241449,45,urbano latino,0.586,0.292,0,-13.015,0.0272,0.753,1.51e-06,0.106,0.7,91.926,2021,latin,latin
1028,6glNKSv2aUtfQhe1SJBZZt,4GNC7GD6oZMSxPGyXy4MNB,Lost On You,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,2019-05-17,197178,64,pop,0.555,0.282,10,-8.228,0.0612,0.889,0.0,0.0927,0.382,125.522,2021,nonlatin,nonlatin
1029,6glNKSv2aUtfQhe1SJBZZt,4GNC7GD6oZMSxPGyXy4MNB,Lost On You,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,2019-05-17,197178,64,uk pop,0.555,0.282,10,-8.228,0.0612,0.889,0.0,0.0927,0.382,125.522,2021,nonlatin,nonlatin
1030,5kIcrM3QVD4BQPFMszQnU1,1mX1TWKpNxDSAH16LgDfiR,¡Corre!,¿Con Quién Se Queda El Perro?,Jesse & Joy,2011-12-06,288893,77,latin arena pop,0.479,0.477,11,-6.886,0.0363,0.127,0.0,0.15,0.127,151.97,2021,latin,latin
1031,5kIcrM3QVD4BQPFMszQnU1,1mX1TWKpNxDSAH16LgDfiR,¡Corre!,¿Con Quién Se Queda El Perro?,Jesse & Joy,2011-12-06,288893,77,latin pop,0.479,0.477,11,-6.886,0.0363,0.127,0.0,0.15,0.127,151.97,2021,latin,latin
1032,5kIcrM3QVD4BQPFMszQnU1,1mX1TWKpNxDSAH16LgDfiR,¡Corre!,¿Con Quién Se Queda El Perro?,Jesse & Joy,2011-12-06,288893,77,mexican pop,0.479,0.477,11,-6.886,0.0363,0.127,0.0,0.15,0.127,151.97,2021,latin,latin
1033,6u0YMyjnpSHi8EyHRkCCAP,3rs3EOlJ8jyPpdGiQ9Mhub,No Es una Novela,Éxitos,Monchy & Alexandra,2007-02-05,220546,53,bachata,0.888,0.76,1,-2.639,0.0292,0.428,0.000375,0.119,0.827,127.966,2021,latin,nonlatin
1034,6u0YMyjnpSHi8EyHRkCCAP,3rs3EOlJ8jyPpdGiQ9Mhub,No Es una Novela,Éxitos,Monchy & Alexandra,2007-02-05,220546,53,bachata dominicana,0.888,0.76,1,-2.639,0.0292,0.428,0.000375,0.119,0.827,127.966,2021,latin,nonlatin
1035,6u0YMyjnpSHi8EyHRkCCAP,3rs3EOlJ8jyPpdGiQ9Mhub,No Es una Novela,Éxitos,Monchy & Alexandra,2007-02-05,220546,53,tropical,0.888,0.76,1,-2.639,0.0292,0.428,0.000375,0.119,0.827,127.966,2021,nonlatin,nonlatin
