,spotify_id,artist_id,track_name,album_name,artist_name,date,duration,pop,genres,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,year,is_latin
29,5cepAtqnEQ6yVG6088zMMu,"1r4hJ1h58CWwUQe3MxPuau,1B0Rp4SWGnFgGCPU5Pju6E",Corazón (feat. Nego do Borel),F.A.M.E.,"Maluma,Nego do Borel",2018-05-18,184720,73,reggaeton colombiano,0.722,0.738,9,-6.073,0.247,0.328,1.47e-05,0.198,0.748,198.075,2018,latin
30,5cepAtqnEQ6yVG6088zMMu,"1r4hJ1h58CWwUQe3MxPuau,1B0Rp4SWGnFgGCPU5Pju6E",Corazón (feat. Nego do Borel),F.A.M.E.,"Maluma,Nego do Borel",2018-05-18,184720,73,trap latino,0.722,0.738,9,-6.073,0.247,0.328,1.47e-05,0.198,0.748,198.075,2018,latin
31,5cepAtqnEQ6yVG6088zMMu,"1r4hJ1h58CWwUQe3MxPuau,1B0Rp4SWGnFgGCPU5Pju6E",Corazón (feat. Nego do Borel),F.A.M.E.,"Maluma,Nego do Borel",2018-05-18,184720,73,urbano latino,0.722,0.738,9,-6.073,0.247,0.328,1.47e-05,0.198,0.748,198.075,2018,latin
32,5cepAtqnEQ6yVG6088zMMu,"1r4hJ1h58CWwUQe3MxPuau,1B0Rp4SWGnFgGCPU5Pju6E",Corazón (feat. Nego do Borel),F.A.M.E.,"Maluma,Nego do Borel",2018-05-18,184720,73,funk carioca,0.722,0.738,9,-6.073,0.247,0.328,1.47e-05,0.198,0.748,198.075,2018,latin
33,5cepAtqnEQ6yVG6088zMMu,"1r4hJ1h58CWwUQe3MxPuau,1B0Rp4SWGnFgGCPU5Pju6E",Corazón (feat. Nego do Borel),F.A.M.E.,"Maluma,Nego do Borel",2018-05-18,184720,73,funk das antigas,0.722,0.738,9,-6.073,0.247,0.328,1.47e-05,0.198,0.748,198.075,2018,latin
34,5cepAtqnEQ6yVG6088zMMu,"1r4hJ1h58CWwUQe3MxPuau,1B0Rp4SWGnFgGCPU5Pju6E",Corazón (feat. Nego do Borel),F.A.M.E.,"Maluma,Nego do Borel",2018-05-18,184720,73,funk ostentacao,0.722,0.738,9,-6.073,0.247,0.328,1.47e-05,0.198,0.748,198.075,2018,nonlatin
35,5cepAtqnEQ6yVG6088zMMu,"1r4hJ1h58CWwUQe3MxPuau,1B0Rp4SWGnFgGCPU5Pju6E",Corazón (feat. Nego do Borel),F.A.M.E.,"Maluma,Nego do Borel",2018-05-18,184720,73,funk pop,0.722,0.738,9,-6.073,0.247,0.328,1.47e-05,0.198,0.748,198.075,2018,nonlatin
36,5cepAtqnEQ6yVG6088zMMu,"1r4hJ1h58CWwUQe3MxPuau,1B0Rp4SWGnFgGCPU5Pju6E",Corazón (feat. Nego do Borel),F.A.M.E.,"Maluma,Nego do Borel",2018-05-18,184720,73,sertanejo universitario,0.722,0.738,9,-6.073,0.247,0.328,1.47e-05,0.198,0.748,198.075,2018,latin
37,2ijef6ni2amuunRoKTlgww,"4obzFoKoKRHIphyHzJ35G3,1GDbiv3spRmZ1XdM1jQbT7",Sin Pijama,Sin Pijama,"Becky G,NATTI NATASHA",2018-04-20,188560,69,latin pop,0.791,0.745,11,-3.695,0.0464,0.354,2.93e-05,0.104,0.82,94.014,2018,latin
38,2ijef6ni2amuunRoKTlgww,"4obzFoKoKRHIphyHzJ35G3,1GDbiv3spRmZ1XdM1jQbT7",Sin Pijama,Sin Pijama,"Becky G,NATTI NATASHA",2018-04-20,188560,69,latin viral pop,0.791,0.745,11,-3.695,0.0464,0.354,2.93e-05,0.104,0.82,94.014,2018,latin
