,spotify_id,artist_id,track_name,album_name,artist_name,date,duration,pop,genres,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,year,is_latin
225,3tjFYV6RSFtuktYl3ZtYcq,"6fWVd57NKTalqvmjRd2t8Z,6ASri4ePR7RlsvIQgWPJpS",Mood (feat. iann dior),Mood (feat. iann dior),"24kGoldn,iann dior",2020-07-24,140525,14,"cali rap,pop rap,melodic rap",0.7,0.722,7,-3.558,0.0369,0.221,0.0,0.272,0.756,90.989,2020,nonlatin
226,0PvFJmanyNQMseIFrU708S,"0eDvMgVFoNV3TpwtrVCoTj,5f7VJjfbwm532GiveGC0ZK,4r63FhuTkUYltbVAg5TQnk",For The Night (feat. Lil Baby & DaBaby),Shoot For The Stars Aim For The Moon,"Pop Smoke,Lil Baby,DaBaby",2020-07-03,190476,80,"brooklyn drill,rap,atl hip hop,atl trap,trap,hip hop,north carolina hip hop,pop rap",0.823,0.586,6,-6.606,0.2,0.114,0.0,0.193,0.347,125.971,2020,nonlatin
227,2Wo6QQD1KMDWeFkkjLqwx5,"0H39MdGGX6dbnnQPt6NQkZ,5rGrDvrLOV2VV8SCFVGWlj",Roses - Imanbek Remix,Roses (Imanbek Remix),"SAINt JHN,Imanbek",2019-09-13,176218,59,"melodic rap,slap house,electro house,pop dance",0.785,0.721,8,-5.457,0.0506,0.0149,0.00432,0.285,0.894,121.962,2020,nonlatin
228,1Cv1YLb4q0RzL6pybtaMLo,4ETSs924pXMzjIeD6E9b4u,Sunday Best,Where the Light Is,Surfaces,2019-01-06,158571,75,bedroom soul,0.878,0.525,5,-6.832,0.0578,0.183,0.0,0.0714,0.694,112.022,2020,nonlatin
229,3jjujdWJ72nww5eGnfs2E7,6KImCVD70vtIoJWnq6nGn3,Adore You,Fine Line,Harry Styles,2019-12-13,207133,85,pop,0.676,0.771,8,-3.675,0.0483,0.0237,7e-06,0.102,0.569,99.048,2020,nonlatin
230,2SAqBLGA283SUiwJ3xOUVI,"3TVXtAsR1Inumwj472S9r4,3hcs9uc56yIGFCSy9leWe7",Laugh Now Cry Later (feat. Lil Durk),Laugh Now Cry Later (feat. Lil Durk),"Drake,Lil Durk",2020-08-14,261492,81,"canadian hip hop,canadian pop,hip hop,pop rap,rap,chicago drill,chicago rap,drill,trap",0.761,0.518,0,-8.871,0.134,0.244,3.47e-05,0.107,0.522,133.976,2020,nonlatin
231,2Z8yfpFX0ZMavHkcIeHiO1,"7n2wHs1TKAczGzO7Dd2rGr,1uNFoZAHBGtllmzznpCI3s",Monster (Shawn Mendes & Justin Bieber),Monster,"Shawn Mendes,Justin Bieber",2020-11-20,178994,72,"canadian pop,pop,viral pop",0.652,0.383,2,-7.076,0.0516,0.0676,0.0,0.0828,0.549,145.765,2020,nonlatin
232,4umIPjkehX1r7uhmGvXiSV,"1uNFoZAHBGtllmzznpCI3s,0VRj0yCOv2FXJNP47XQnx5",Intentions (feat. Quavo),Changes,"Justin Bieber,Quavo",2020-02-14,212866,77,"canadian pop,pop,atl hip hop,melodic rap,rap,trap",0.806,0.546,9,-6.637,0.0575,0.3,0.0,0.102,0.874,147.986,2020,nonlatin
233,6AGOKlMZWLCaEJGnaROtF9,7MPGCB854Qo4alYMOPkBka,Put Your Records On,Put Your Records On,Ritt Momney,2020-04-24,210463,76,bedroom pop,0.399,0.491,6,-10.778,0.0538,0.0563,0.00089,0.11,0.151,91.066,2020,nonlatin
234,2DQNYMRjisN3KAPj1bEwOI,"6MPCFvOQv5cIGfw3jODMF0,2hlmm7s2ICUX0LVIhVFlZQ,4Gso3d4CscCijv0lmajZWs,7rkW85dBwwrJtlHRDkJDAC","Lemonade (feat. Gunna, Don Toliver & NAV)",B4 The Storm,"Internet Money,Gunna,Don Toliver,NAV",2020-08-29,195428,51,"pop rap,atl hip hop,melodic rap,rap,trap,canadian hip hop,canadian trap",0.8,0.658,1,-6.142,0.079,0.25,0.0,0.111,0.462,140.042,2020,nonlatin
