,spotify_id,artist_id,track_name,album_name,artist_name,date,duration,pop,genres,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,year
1465,0FZ4Dmg8jJJAPJnvBIzD9z,0Y5tJX1MQlPlqiwlOH1tJY,ZEZE (feat. Travis Scott & Offset),Dying to Live,Travis Scott,2018-12-14,228759,78,miami hip hop,0.861,0.603,8,-5.788,0.176,0.0521,0.0,0.0924,0.504,98.043,2019
1466,0FZ4Dmg8jJJAPJnvBIzD9z,0Y5tJX1MQlPlqiwlOH1tJY,ZEZE (feat. Travis Scott & Offset),Dying to Live,Travis Scott,2018-12-14,228759,78,rap,0.861,0.603,8,-5.788,0.176,0.0521,0.0,0.0924,0.504,98.043,2019
1467,0FZ4Dmg8jJJAPJnvBIzD9z,0Y5tJX1MQlPlqiwlOH1tJY,ZEZE (feat. Travis Scott & Offset),Dying to Live,Travis Scott,2018-12-14,228759,78,trap,0.861,0.603,8,-5.788,0.176,0.0521,0.0,0.0924,0.504,98.043,2019
1468,0FZ4Dmg8jJJAPJnvBIzD9z,0Y5tJX1MQlPlqiwlOH1tJY,ZEZE (feat. Travis Scott & Offset),Dying to Live,Travis Scott,2018-12-14,228759,78,trap latino,0.861,0.603,8,-5.788,0.176,0.0521,0.0,0.0924,0.504,98.043,2019
1469,0FZ4Dmg8jJJAPJnvBIzD9z,0Y5tJX1MQlPlqiwlOH1tJY,ZEZE (feat. Travis Scott & Offset),Dying to Live,Travis Scott,2018-12-14,228759,78,atl hip hop,0.861,0.603,8,-5.788,0.176,0.0521,0.0,0.0924,0.504,98.043,2019
1470,0FZ4Dmg8jJJAPJnvBIzD9z,0Y5tJX1MQlPlqiwlOH1tJY,ZEZE (feat. Travis Scott & Offset),Dying to Live,Travis Scott,2018-12-14,228759,78,hip hop,0.861,0.603,8,-5.788,0.176,0.0521,0.0,0.0924,0.504,98.043,2019
1471,0FZ4Dmg8jJJAPJnvBIzD9z,0Y5tJX1MQlPlqiwlOH1tJY,ZEZE (feat. Travis Scott & Offset),Dying to Live,Travis Scott,2018-12-14,228759,78,pop rap,0.861,0.603,8,-5.788,0.176,0.0521,0.0,0.0924,0.504,98.043,2019
1472,0FZ4Dmg8jJJAPJnvBIzD9z,0Y5tJX1MQlPlqiwlOH1tJY,ZEZE (feat. Travis Scott & Offset),Dying to Live,Travis Scott,2018-12-14,228759,78,slap house,0.861,0.603,8,-5.788,0.176,0.0521,0.0,0.0924,0.504,98.043,2019
1473,0t3ZvGKlmYmVsDzBJAXK8C,246dkjvS1zLTtiykXe5h60,Goodbyes (feat. Young Thug),Hollywood's Bleeding,Post Malone,2019-09-06,174853,82,dfw rap,0.548,0.653,5,-3.875,0.081,0.456,0.0,0.103,0.163,150.068,2019
1474,0t3ZvGKlmYmVsDzBJAXK8C,246dkjvS1zLTtiykXe5h60,Goodbyes (feat. Young Thug),Hollywood's Bleeding,Post Malone,2019-09-06,174853,82,melodic rap,0.548,0.653,5,-3.875,0.081,0.456,0.0,0.103,0.163,150.068,2019
1475,0t3ZvGKlmYmVsDzBJAXK8C,246dkjvS1zLTtiykXe5h60,Goodbyes (feat. Young Thug),Hollywood's Bleeding,Post Malone,2019-09-06,174853,82,pop,0.548,0.653,5,-3.875,0.081,0.456,0.0,0.103,0.163,150.068,2019
1476,0t3ZvGKlmYmVsDzBJAXK8C,246dkjvS1zLTtiykXe5h60,Goodbyes (feat. Young Thug),Hollywood's Bleeding,Post Malone,2019-09-06,174853,82,rap,0.548,0.653,5,-3.875,0.081,0.456,0.0,0.103,0.163,150.068,2019
1477,0t3ZvGKlmYmVsDzBJAXK8C,246dkjvS1zLTtiykXe5h60,Goodbyes (feat. Young Thug),Hollywood's Bleeding,Post Malone,2019-09-06,174853,82,atl hip hop,0.548,0.653,5,-3.875,0.081,0.456,0.0,0.103,0.163,150.068,2019
1478,0t3ZvGKlmYmVsDzBJAXK8C,246dkjvS1zLTtiykXe5h60,Goodbyes (feat. Young Thug),Hollywood's Bleeding,Post Malone,2019-09-06,174853,82,atl trap,0.548,0.653,5,-3.875,0.081,0.456,0.0,0.103,0.163,150.068,2019
1479,0t3ZvGKlmYmVsDzBJAXK8C,246dkjvS1zLTtiykXe5h60,Goodbyes (feat. Young Thug),Hollywood's Bleeding,Post Malone,2019-09-06,174853,82,gangster rap,0.548,0.653,5,-3.875,0.081,0.456,0.0,0.103,0.163,150.068,2019
1480,0t3ZvGKlmYmVsDzBJAXK8C,246dkjvS1zLTtiykXe5h60,Goodbyes (feat. Young Thug),Hollywood's Bleeding,Post Malone,2019-09-06,174853,82,trap,0.548,0.653,5,-3.875,0.081,0.456,0.0,0.103,0.163,150.068,2019
1481,0t3ZvGKlmYmVsDzBJAXK8C,50co4Is1HCEo8bhOyUWKpn,Goodbyes (feat. Young Thug),Hollywood's Bleeding,Young Thug,2019-09-06,174853,82,dfw rap,0.548,0.653,5,-3.875,0.081,0.456,0.0,0.103,0.163,150.068,2019
1482,0t3ZvGKlmYmVsDzBJAXK8C,50co4Is1HCEo8bhOyUWKpn,Goodbyes (feat. Young Thug),Hollywood's Bleeding,Young Thug,2019-09-06,174853,82,melodic rap,0.548,0.653,5,-3.875,0.081,0.456,0.0,0.103,0.163,150.068,2019
1483,0t3ZvGKlmYmVsDzBJAXK8C,50co4Is1HCEo8bhOyUWKpn,Goodbyes (feat. Young Thug),Hollywood's Bleeding,Young Thug,2019-09-06,174853,82,pop,0.548,0.653,5,-3.875,0.081,0.456,0.0,0.103,0.163,150.068,2019
1484,0t3ZvGKlmYmVsDzBJAXK8C,50co4Is1HCEo8bhOyUWKpn,Goodbyes (feat. Young Thug),Hollywood's Bleeding,Young Thug,2019-09-06,174853,82,rap,0.548,0.653,5,-3.875,0.081,0.456,0.0,0.103,0.163,150.068,2019
1485,0t3ZvGKlmYmVsDzBJAXK8C,50co4Is1HCEo8bhOyUWKpn,Goodbyes (feat. Young Thug),Hollywood's Bleeding,Young Thug,2019-09-06,174853,82,atl hip hop,0.548,0.653,5,-3.875,0.081,0.456,0.0,0.103,0.163,150.068,2019
1486,0t3ZvGKlmYmVsDzBJAXK8C,50co4Is1HCEo8bhOyUWKpn,Goodbyes (feat. Young Thug),Hollywood's Bleeding,Young Thug,2019-09-06,174853,82,atl trap,0.548,0.653,5,-3.875,0.081,0.456,0.0,0.103,0.163,150.068,2019
1487,0t3ZvGKlmYmVsDzBJAXK8C,50co4Is1HCEo8bhOyUWKpn,Goodbyes (feat. Young Thug),Hollywood's Bleeding,Young Thug,2019-09-06,174853,82,gangster rap,0.548,0.653,5,-3.875,0.081,0.456,0.0,0.103,0.163,150.068,2019
1488,0t3ZvGKlmYmVsDzBJAXK8C,50co4Is1HCEo8bhOyUWKpn,Goodbyes (feat. Young Thug),Hollywood's Bleeding,Young Thug,2019-09-06,174853,82,trap,0.548,0.653,5,-3.875,0.081,0.456,0.0,0.103,0.163,150.068,2019
1489,1wJRveJZLSb1rjhnUHQiv6,31W5EY0aAly4Qieq6OFu6I,Swervin (feat. 6ix9ine),Hoodie SZN,A Boogie Wit da Hoodie,2018-12-21,189486,74,melodic rap,0.581,0.662,9,-5.239,0.303,0.0153,0.0,0.111,0.434,93.023,2019
1490,1wJRveJZLSb1rjhnUHQiv6,31W5EY0aAly4Qieq6OFu6I,Swervin (feat. 6ix9ine),Hoodie SZN,A Boogie Wit da Hoodie,2018-12-21,189486,74,rap,0.581,0.662,9,-5.239,0.303,0.0153,0.0,0.111,0.434,93.023,2019
1491,1wJRveJZLSb1rjhnUHQiv6,31W5EY0aAly4Qieq6OFu6I,Swervin (feat. 6ix9ine),Hoodie SZN,A Boogie Wit da Hoodie,2018-12-21,189486,74,trap,0.581,0.662,9,-5.239,0.303,0.0153,0.0,0.111,0.434,93.023,2019
1492,1wJRveJZLSb1rjhnUHQiv6,31W5EY0aAly4Qieq6OFu6I,Swervin (feat. 6ix9ine),Hoodie SZN,A Boogie Wit da Hoodie,2018-12-21,189486,74,emo rap,0.581,0.662,9,-5.239,0.303,0.0153,0.0,0.111,0.434,93.023,2019
1493,1wJRveJZLSb1rjhnUHQiv6,7gZfnEnfiaHzxARJ2LeXrf,Swervin (feat. 6ix9ine),Hoodie SZN,6ix9ine,2018-12-21,189486,74,melodic rap,0.581,0.662,9,-5.239,0.303,0.0153,0.0,0.111,0.434,93.023,2019
1494,1wJRveJZLSb1rjhnUHQiv6,7gZfnEnfiaHzxARJ2LeXrf,Swervin (feat. 6ix9ine),Hoodie SZN,6ix9ine,2018-12-21,189486,74,rap,0.581,0.662,9,-5.239,0.303,0.0153,0.0,0.111,0.434,93.023,2019
1495,1wJRveJZLSb1rjhnUHQiv6,7gZfnEnfiaHzxARJ2LeXrf,Swervin (feat. 6ix9ine),Hoodie SZN,6ix9ine,2018-12-21,189486,74,trap,0.581,0.662,9,-5.239,0.303,0.0153,0.0,0.111,0.434,93.023,2019
1496,1wJRveJZLSb1rjhnUHQiv6,7gZfnEnfiaHzxARJ2LeXrf,Swervin (feat. 6ix9ine),Hoodie SZN,6ix9ine,2018-12-21,189486,74,emo rap,0.581,0.662,9,-5.239,0.303,0.0153,0.0,0.111,0.434,93.023,2019
1497,7LpMG3AEaIJgs62HQhAa91,5JZ7CnR6gTvEMKX4g70Amv,i'm so tired...,~how i'm feeling~,Lauv,2020-03-06,162586,78,pop,0.548,0.735,11,-7.572,0.236,0.173,0.0,0.195,0.498,101.252,2019
1498,7LpMG3AEaIJgs62HQhAa91,5JZ7CnR6gTvEMKX4g70Amv,i'm so tired...,~how i'm feeling~,Lauv,2020-03-06,162586,78,australian pop,0.548,0.735,11,-7.572,0.236,0.173,0.0,0.195,0.498,101.252,2019
1499,7LpMG3AEaIJgs62HQhAa91,5JZ7CnR6gTvEMKX4g70Amv,i'm so tired...,~how i'm feeling~,Lauv,2020-03-06,162586,78,viral pop,0.548,0.735,11,-7.572,0.236,0.173,0.0,0.195,0.498,101.252,2019
1500,7LpMG3AEaIJgs62HQhAa91,3WGpXCj9YhhfX11TToZcXP,i'm so tired...,~how i'm feeling~,Troye Sivan,2020-03-06,162586,78,pop,0.548,0.735,11,-7.572,0.236,0.173,0.0,0.195,0.498,101.252,2019
1501,7LpMG3AEaIJgs62HQhAa91,3WGpXCj9YhhfX11TToZcXP,i'm so tired...,~how i'm feeling~,Troye Sivan,2020-03-06,162586,78,australian pop,0.548,0.735,11,-7.572,0.236,0.173,0.0,0.195,0.498,101.252,2019
1502,7LpMG3AEaIJgs62HQhAa91,3WGpXCj9YhhfX11TToZcXP,i'm so tired...,~how i'm feeling~,Troye Sivan,2020-03-06,162586,78,viral pop,0.548,0.735,11,-7.572,0.236,0.173,0.0,0.195,0.498,101.252,2019
1503,6RRNNciQGZEXnqk8SQ9yv5,06HL4z0CvFAxyc27GXpf02,You Need To Calm Down,Lover,Taylor Swift,2019-08-23,171360,84,pop,0.771,0.671,2,-5.617,0.0553,0.00929,0.0,0.0637,0.714,85.026,2019
1504,4a9tbd947vo9K8Vti9JwcI,3Nrfpe0tUJi4K4DXYWgMUX,Boy With Luv (feat. Halsey),MAP OF THE SOUL : PERSONA,BTS,2019-04-12,229773,78,k-pop,0.645,0.862,11,-4.761,0.0845,0.0933,0.0,0.193,0.803,119.947,2019
1505,4a9tbd947vo9K8Vti9JwcI,3Nrfpe0tUJi4K4DXYWgMUX,Boy With Luv (feat. Halsey),MAP OF THE SOUL : PERSONA,BTS,2019-04-12,229773,78,k-pop boy group,0.645,0.862,11,-4.761,0.0845,0.0933,0.0,0.193,0.803,119.947,2019
1506,4a9tbd947vo9K8Vti9JwcI,3Nrfpe0tUJi4K4DXYWgMUX,Boy With Luv (feat. Halsey),MAP OF THE SOUL : PERSONA,BTS,2019-04-12,229773,78,pop,0.645,0.862,11,-4.761,0.0845,0.0933,0.0,0.193,0.803,119.947,2019
1507,4a9tbd947vo9K8Vti9JwcI,3Nrfpe0tUJi4K4DXYWgMUX,Boy With Luv (feat. Halsey),MAP OF THE SOUL : PERSONA,BTS,2019-04-12,229773,78,electropop,0.645,0.862,11,-4.761,0.0845,0.0933,0.0,0.193,0.803,119.947,2019
1508,4a9tbd947vo9K8Vti9JwcI,3Nrfpe0tUJi4K4DXYWgMUX,Boy With Luv (feat. Halsey),MAP OF THE SOUL : PERSONA,BTS,2019-04-12,229773,78,etherpop,0.645,0.862,11,-4.761,0.0845,0.0933,0.0,0.193,0.803,119.947,2019
1509,4a9tbd947vo9K8Vti9JwcI,3Nrfpe0tUJi4K4DXYWgMUX,Boy With Luv (feat. Halsey),MAP OF THE SOUL : PERSONA,BTS,2019-04-12,229773,78,indie poptimism,0.645,0.862,11,-4.761,0.0845,0.0933,0.0,0.193,0.803,119.947,2019
1510,4a9tbd947vo9K8Vti9JwcI,26VFTg2z8YR0cCuwLzESi2,Boy With Luv (feat. Halsey),MAP OF THE SOUL : PERSONA,Halsey,2019-04-12,229773,78,k-pop,0.645,0.862,11,-4.761,0.0845,0.0933,0.0,0.193,0.803,119.947,2019
1511,4a9tbd947vo9K8Vti9JwcI,26VFTg2z8YR0cCuwLzESi2,Boy With Luv (feat. Halsey),MAP OF THE SOUL : PERSONA,Halsey,2019-04-12,229773,78,k-pop boy group,0.645,0.862,11,-4.761,0.0845,0.0933,0.0,0.193,0.803,119.947,2019
1512,4a9tbd947vo9K8Vti9JwcI,26VFTg2z8YR0cCuwLzESi2,Boy With Luv (feat. Halsey),MAP OF THE SOUL : PERSONA,Halsey,2019-04-12,229773,78,pop,0.645,0.862,11,-4.761,0.0845,0.0933,0.0,0.193,0.803,119.947,2019
1513,4a9tbd947vo9K8Vti9JwcI,26VFTg2z8YR0cCuwLzESi2,Boy With Luv (feat. Halsey),MAP OF THE SOUL : PERSONA,Halsey,2019-04-12,229773,78,electropop,0.645,0.862,11,-4.761,0.0845,0.0933,0.0,0.193,0.803,119.947,2019
1514,4a9tbd947vo9K8Vti9JwcI,26VFTg2z8YR0cCuwLzESi2,Boy With Luv (feat. Halsey),MAP OF THE SOUL : PERSONA,Halsey,2019-04-12,229773,78,etherpop,0.645,0.862,11,-4.761,0.0845,0.0933,0.0,0.193,0.803,119.947,2019
1515,4a9tbd947vo9K8Vti9JwcI,26VFTg2z8YR0cCuwLzESi2,Boy With Luv (feat. Halsey),MAP OF THE SOUL : PERSONA,Halsey,2019-04-12,229773,78,indie poptimism,0.645,0.862,11,-4.761,0.0845,0.0933,0.0,0.193,0.803,119.947,2019
1516,1DFD5Fotzgn6yYXkYsKiGs,0xRXCcSX89eobfrshSVdyu,Piece Of Your Heart,Piece Of Your Heart,MEDUZA,2019-02-01,152913,77,edm,0.677,0.744,10,-6.806,0.0295,0.0404,0.00016,0.074,0.631,124.08,2019
1517,1DFD5Fotzgn6yYXkYsKiGs,0xRXCcSX89eobfrshSVdyu,Piece Of Your Heart,Piece Of Your Heart,MEDUZA,2019-02-01,152913,77,pop dance,0.677,0.744,10,-6.806,0.0295,0.0404,0.00016,0.074,0.631,124.08,2019
1518,1DFD5Fotzgn6yYXkYsKiGs,0xRXCcSX89eobfrshSVdyu,Piece Of Your Heart,Piece Of Your Heart,MEDUZA,2019-02-01,152913,77,pop house,0.677,0.744,10,-6.806,0.0295,0.0404,0.00016,0.074,0.631,124.08,2019
1519,1DFD5Fotzgn6yYXkYsKiGs,0xRXCcSX89eobfrshSVdyu,Piece Of Your Heart,Piece Of Your Heart,MEDUZA,2019-02-01,152913,77,uk dance,0.677,0.744,10,-6.806,0.0295,0.0404,0.00016,0.074,0.631,124.08,2019
1520,1DFD5Fotzgn6yYXkYsKiGs,2nm38smINjms1LtczR0Cei,Piece Of Your Heart,Piece Of Your Heart,Goodboys,2019-02-01,152913,77,edm,0.677,0.744,10,-6.806,0.0295,0.0404,0.00016,0.074,0.631,124.08,2019
1521,1DFD5Fotzgn6yYXkYsKiGs,2nm38smINjms1LtczR0Cei,Piece Of Your Heart,Piece Of Your Heart,Goodboys,2019-02-01,152913,77,pop dance,0.677,0.744,10,-6.806,0.0295,0.0404,0.00016,0.074,0.631,124.08,2019
1522,1DFD5Fotzgn6yYXkYsKiGs,2nm38smINjms1LtczR0Cei,Piece Of Your Heart,Piece Of Your Heart,Goodboys,2019-02-01,152913,77,pop house,0.677,0.744,10,-6.806,0.0295,0.0404,0.00016,0.074,0.631,124.08,2019
1523,1DFD5Fotzgn6yYXkYsKiGs,2nm38smINjms1LtczR0Cei,Piece Of Your Heart,Piece Of Your Heart,Goodboys,2019-02-01,152913,77,uk dance,0.677,0.744,10,-6.806,0.0295,0.0404,0.00016,0.074,0.631,124.08,2019
1524,2tnVG71enUj33Ic2nFN6kZ,4ofCBoyEiGSePFAG500xev,Ride It,Ride It,Regard,2019-07-26,157605,82,pop dance,0.88,0.751,7,-4.258,0.0874,0.177,6.43e-05,0.106,0.884,117.948,2019
1525,2tnVG71enUj33Ic2nFN6kZ,4ofCBoyEiGSePFAG500xev,Ride It,Ride It,Regard,2019-07-26,157605,82,pop edm,0.88,0.751,7,-4.258,0.0874,0.177,6.43e-05,0.106,0.884,117.948,2019
1526,2tnVG71enUj33Ic2nFN6kZ,4ofCBoyEiGSePFAG500xev,Ride It,Ride It,Regard,2019-07-26,157605,82,slap house,0.88,0.751,7,-4.258,0.0874,0.177,6.43e-05,0.106,0.884,117.948,2019
1527,2tnVG71enUj33Ic2nFN6kZ,4ofCBoyEiGSePFAG500xev,Ride It,Ride It,Regard,2019-07-26,157605,82,uk dance,0.88,0.751,7,-4.258,0.0874,0.177,6.43e-05,0.106,0.884,117.948,2019
1528,3j84U36KvLeXNDPv4t5pI8,0YinUQ50QDB7ZxSCLyQ40k,Pure Water (with Migos),Perfect Ten,Mustard,2019-06-28,192470,76,cali rap,0.682,0.559,0,-5.545,0.127,0.174,0.0,0.344,0.137,202.015,2019
1529,3j84U36KvLeXNDPv4t5pI8,0YinUQ50QDB7ZxSCLyQ40k,Pure Water (with Migos),Perfect Ten,Mustard,2019-06-28,192470,76,pop rap,0.682,0.559,0,-5.545,0.127,0.174,0.0,0.344,0.137,202.015,2019
1530,3j84U36KvLeXNDPv4t5pI8,0YinUQ50QDB7ZxSCLyQ40k,Pure Water (with Migos),Perfect Ten,Mustard,2019-06-28,192470,76,rap,0.682,0.559,0,-5.545,0.127,0.174,0.0,0.344,0.137,202.015,2019
1531,3j84U36KvLeXNDPv4t5pI8,0YinUQ50QDB7ZxSCLyQ40k,Pure Water (with Migos),Perfect Ten,Mustard,2019-06-28,192470,76,southern hip hop,0.682,0.559,0,-5.545,0.127,0.174,0.0,0.344,0.137,202.015,2019
1532,3j84U36KvLeXNDPv4t5pI8,0YinUQ50QDB7ZxSCLyQ40k,Pure Water (with Migos),Perfect Ten,Mustard,2019-06-28,192470,76,trap,0.682,0.559,0,-5.545,0.127,0.174,0.0,0.344,0.137,202.015,2019
1533,3j84U36KvLeXNDPv4t5pI8,0YinUQ50QDB7ZxSCLyQ40k,Pure Water (with Migos),Perfect Ten,Mustard,2019-06-28,192470,76,atl hip hop,0.682,0.559,0,-5.545,0.127,0.174,0.0,0.344,0.137,202.015,2019
1534,3j84U36KvLeXNDPv4t5pI8,0YinUQ50QDB7ZxSCLyQ40k,Pure Water (with Migos),Perfect Ten,Mustard,2019-06-28,192470,76,hip hop,0.682,0.559,0,-5.545,0.127,0.174,0.0,0.344,0.137,202.015,2019
1535,3j84U36KvLeXNDPv4t5pI8,6oMuImdp5ZcFhWP0ESe6mG,Pure Water (with Migos),Perfect Ten,Migos,2019-06-28,192470,76,cali rap,0.682,0.559,0,-5.545,0.127,0.174,0.0,0.344,0.137,202.015,2019
1536,3j84U36KvLeXNDPv4t5pI8,6oMuImdp5ZcFhWP0ESe6mG,Pure Water (with Migos),Perfect Ten,Migos,2019-06-28,192470,76,pop rap,0.682,0.559,0,-5.545,0.127,0.174,0.0,0.344,0.137,202.015,2019
1537,3j84U36KvLeXNDPv4t5pI8,6oMuImdp5ZcFhWP0ESe6mG,Pure Water (with Migos),Perfect Ten,Migos,2019-06-28,192470,76,rap,0.682,0.559,0,-5.545,0.127,0.174,0.0,0.344,0.137,202.015,2019
1538,3j84U36KvLeXNDPv4t5pI8,6oMuImdp5ZcFhWP0ESe6mG,Pure Water (with Migos),Perfect Ten,Migos,2019-06-28,192470,76,southern hip hop,0.682,0.559,0,-5.545,0.127,0.174,0.0,0.344,0.137,202.015,2019
1539,3j84U36KvLeXNDPv4t5pI8,6oMuImdp5ZcFhWP0ESe6mG,Pure Water (with Migos),Perfect Ten,Migos,2019-06-28,192470,76,trap,0.682,0.559,0,-5.545,0.127,0.174,0.0,0.344,0.137,202.015,2019
1540,3j84U36KvLeXNDPv4t5pI8,6oMuImdp5ZcFhWP0ESe6mG,Pure Water (with Migos),Perfect Ten,Migos,2019-06-28,192470,76,atl hip hop,0.682,0.559,0,-5.545,0.127,0.174,0.0,0.344,0.137,202.015,2019
1541,3j84U36KvLeXNDPv4t5pI8,6oMuImdp5ZcFhWP0ESe6mG,Pure Water (with Migos),Perfect Ten,Migos,2019-06-28,192470,76,hip hop,0.682,0.559,0,-5.545,0.127,0.174,0.0,0.344,0.137,202.015,2019
1542,6LsAAHotRLMOHfCsSfYCsz,7n2wHs1TKAczGzO7Dd2rGr,If I Can't Have You,If I Can't Have You,Shawn Mendes,2019-05-03,190800,70,canadian pop,0.692,0.809,2,-4.198,0.0602,0.524,0.0,0.147,0.864,123.911,2019
1543,6LsAAHotRLMOHfCsSfYCsz,7n2wHs1TKAczGzO7Dd2rGr,If I Can't Have You,If I Can't Have You,Shawn Mendes,2019-05-03,190800,70,pop,0.692,0.809,2,-4.198,0.0602,0.524,0.0,0.147,0.864,123.911,2019
1544,6LsAAHotRLMOHfCsSfYCsz,7n2wHs1TKAczGzO7Dd2rGr,If I Can't Have You,If I Can't Have You,Shawn Mendes,2019-05-03,190800,70,viral pop,0.692,0.809,2,-4.198,0.0602,0.524,0.0,0.147,0.864,123.911,2019
1545,2gwkD6igEhQbDQegRCcdoB,4r63FhuTkUYltbVAg5TQnk,Suge,Baby On Baby,DaBaby,2019-03-01,163320,72,hip hop,0.876,0.662,2,-6.482,0.426,0.0608,0.0,0.127,0.844,75.445,2019
1546,2gwkD6igEhQbDQegRCcdoB,4r63FhuTkUYltbVAg5TQnk,Suge,Baby On Baby,DaBaby,2019-03-01,163320,72,north carolina hip hop,0.876,0.662,2,-6.482,0.426,0.0608,0.0,0.127,0.844,75.445,2019
1547,2gwkD6igEhQbDQegRCcdoB,4r63FhuTkUYltbVAg5TQnk,Suge,Baby On Baby,DaBaby,2019-03-01,163320,72,pop rap,0.876,0.662,2,-6.482,0.426,0.0608,0.0,0.127,0.844,75.445,2019
1548,2gwkD6igEhQbDQegRCcdoB,4r63FhuTkUYltbVAg5TQnk,Suge,Baby On Baby,DaBaby,2019-03-01,163320,72,rap,0.876,0.662,2,-6.482,0.426,0.0608,0.0,0.127,0.844,75.445,2019
1549,2gwkD6igEhQbDQegRCcdoB,4r63FhuTkUYltbVAg5TQnk,Suge,Baby On Baby,DaBaby,2019-03-01,163320,72,trap,0.876,0.662,2,-6.482,0.426,0.0608,0.0,0.127,0.844,75.445,2019
1550,2qxmye6gAegTMjLKEBoR3d,5IH6FPUwQTxPSXurCrcIov,Let Me Down Slowly,Narrated For You,Alec Benjamin,2018-11-16,169353,87,alt z,0.652,0.557,1,-5.714,0.0318,0.74,0.0,0.124,0.483,150.073,2019
1551,2qxmye6gAegTMjLKEBoR3d,5IH6FPUwQTxPSXurCrcIov,Let Me Down Slowly,Narrated For You,Alec Benjamin,2018-11-16,169353,87,pop,0.652,0.557,1,-5.714,0.0318,0.74,0.0,0.124,0.483,150.073,2019
1552,2qxmye6gAegTMjLKEBoR3d,5IH6FPUwQTxPSXurCrcIov,Let Me Down Slowly,Narrated For You,Alec Benjamin,2018-11-16,169353,87,pov: indie,0.652,0.557,1,-5.714,0.0318,0.74,0.0,0.124,0.483,150.073,2019
1553,0Oqc0kKFsQ6MhFOLBNZIGX,00FQb4jTyendYWaN8pK0wa,Doin' Time,Norman Fucking Rockwell!,Lana Del Rey,2019-08-30,202192,84,art pop,0.641,0.559,7,-11.132,0.0355,0.404,0.00402,0.0937,0.523,144.982,2019
1554,0Oqc0kKFsQ6MhFOLBNZIGX,00FQb4jTyendYWaN8pK0wa,Doin' Time,Norman Fucking Rockwell!,Lana Del Rey,2019-08-30,202192,84,pop,0.641,0.559,7,-11.132,0.0355,0.404,0.00402,0.0937,0.523,144.982,2019
1555,2wrJq5XKLnmhRXHIAf9xBa,7z5WFjZAIYejWy0NI5lv4T,"10,000 Hours (with Justin Bieber)","10,000 Hours (with Justin Bieber)",Dan + Shay,2019-10-04,167693,78,contemporary country,0.654,0.63,10,-4.644,0.0259,0.153,0.0,0.111,0.43,89.991,2019
1556,2wrJq5XKLnmhRXHIAf9xBa,7z5WFjZAIYejWy0NI5lv4T,"10,000 Hours (with Justin Bieber)","10,000 Hours (with Justin Bieber)",Dan + Shay,2019-10-04,167693,78,country,0.654,0.63,10,-4.644,0.0259,0.153,0.0,0.111,0.43,89.991,2019
1557,2wrJq5XKLnmhRXHIAf9xBa,7z5WFjZAIYejWy0NI5lv4T,"10,000 Hours (with Justin Bieber)","10,000 Hours (with Justin Bieber)",Dan + Shay,2019-10-04,167693,78,country road,0.654,0.63,10,-4.644,0.0259,0.153,0.0,0.111,0.43,89.991,2019
1558,2wrJq5XKLnmhRXHIAf9xBa,7z5WFjZAIYejWy0NI5lv4T,"10,000 Hours (with Justin Bieber)","10,000 Hours (with Justin Bieber)",Dan + Shay,2019-10-04,167693,78,canadian pop,0.654,0.63,10,-4.644,0.0259,0.153,0.0,0.111,0.43,89.991,2019
1559,2wrJq5XKLnmhRXHIAf9xBa,7z5WFjZAIYejWy0NI5lv4T,"10,000 Hours (with Justin Bieber)","10,000 Hours (with Justin Bieber)",Dan + Shay,2019-10-04,167693,78,pop,0.654,0.63,10,-4.644,0.0259,0.153,0.0,0.111,0.43,89.991,2019
1560,2wrJq5XKLnmhRXHIAf9xBa,1uNFoZAHBGtllmzznpCI3s,"10,000 Hours (with Justin Bieber)","10,000 Hours (with Justin Bieber)",Justin Bieber,2019-10-04,167693,78,contemporary country,0.654,0.63,10,-4.644,0.0259,0.153,0.0,0.111,0.43,89.991,2019
1561,2wrJq5XKLnmhRXHIAf9xBa,1uNFoZAHBGtllmzznpCI3s,"10,000 Hours (with Justin Bieber)","10,000 Hours (with Justin Bieber)",Justin Bieber,2019-10-04,167693,78,country,0.654,0.63,10,-4.644,0.0259,0.153,0.0,0.111,0.43,89.991,2019
1562,2wrJq5XKLnmhRXHIAf9xBa,1uNFoZAHBGtllmzznpCI3s,"10,000 Hours (with Justin Bieber)","10,000 Hours (with Justin Bieber)",Justin Bieber,2019-10-04,167693,78,country road,0.654,0.63,10,-4.644,0.0259,0.153,0.0,0.111,0.43,89.991,2019
1563,2wrJq5XKLnmhRXHIAf9xBa,1uNFoZAHBGtllmzznpCI3s,"10,000 Hours (with Justin Bieber)","10,000 Hours (with Justin Bieber)",Justin Bieber,2019-10-04,167693,78,canadian pop,0.654,0.63,10,-4.644,0.0259,0.153,0.0,0.111,0.43,89.991,2019
1564,2wrJq5XKLnmhRXHIAf9xBa,1uNFoZAHBGtllmzznpCI3s,"10,000 Hours (with Justin Bieber)","10,000 Hours (with Justin Bieber)",Justin Bieber,2019-10-04,167693,78,pop,0.654,0.63,10,-4.644,0.0259,0.153,0.0,0.111,0.43,89.991,2019
