,spotify_id,artist_id,track_name,album_name,artist_name,date,duration,pop,genres,year,is_latin,artist_latin_status
344,2KwojFDebQV4J2b0JMRR5Q,4AVFqumd2ogHFlRbKIjp1t,Is That For Me,Is That For Me,Alesso,2017-10-13,169269,52,dance pop,2018,nonlatin,nonlatin
345,2KwojFDebQV4J2b0JMRR5Q,4AVFqumd2ogHFlRbKIjp1t,Is That For Me,Is That For Me,Alesso,2017-10-13,169269,52,edm,2018,nonlatin,nonlatin
346,2KwojFDebQV4J2b0JMRR5Q,4AVFqumd2ogHFlRbKIjp1t,Is That For Me,Is That For Me,Alesso,2017-10-13,169269,52,pop,2018,nonlatin,nonlatin
347,2KwojFDebQV4J2b0JMRR5Q,4AVFqumd2ogHFlRbKIjp1t,Is That For Me,Is That For Me,Alesso,2017-10-13,169269,52,pop dance,2018,nonlatin,nonlatin
348,2KwojFDebQV4J2b0JMRR5Q,4AVFqumd2ogHFlRbKIjp1t,Is That For Me,Is That For Me,Alesso,2017-10-13,169269,52,progressive electro house,2018,nonlatin,nonlatin
349,2KwojFDebQV4J2b0JMRR5Q,4AVFqumd2ogHFlRbKIjp1t,Is That For Me,Is That For Me,Alesso,2017-10-13,169269,52,funk pop,2018,nonlatin,nonlatin
350,2KwojFDebQV4J2b0JMRR5Q,4AVFqumd2ogHFlRbKIjp1t,Is That For Me,Is That For Me,Alesso,2017-10-13,169269,52,funk rj,2018,nonlatin,nonlatin
351,2KwojFDebQV4J2b0JMRR5Q,4AVFqumd2ogHFlRbKIjp1t,Is That For Me,Is That For Me,Alesso,2017-10-13,169269,52,pagode baiano,2018,latin,nonlatin
352,2KwojFDebQV4J2b0JMRR5Q,4AVFqumd2ogHFlRbKIjp1t,Is That For Me,Is That For Me,Alesso,2017-10-13,169269,52,pop nacional,2018,latin,nonlatin
353,2KwojFDebQV4J2b0JMRR5Q,7FNnA9vBm6EKceENgCGRMb,Is That For Me,Is That For Me,Anitta,2017-10-13,169269,52,dance pop,2018,nonlatin,latin
354,2KwojFDebQV4J2b0JMRR5Q,7FNnA9vBm6EKceENgCGRMb,Is That For Me,Is That For Me,Anitta,2017-10-13,169269,52,edm,2018,nonlatin,latin
355,2KwojFDebQV4J2b0JMRR5Q,7FNnA9vBm6EKceENgCGRMb,Is That For Me,Is That For Me,Anitta,2017-10-13,169269,52,pop,2018,nonlatin,latin
356,2KwojFDebQV4J2b0JMRR5Q,7FNnA9vBm6EKceENgCGRMb,Is That For Me,Is That For Me,Anitta,2017-10-13,169269,52,pop dance,2018,nonlatin,latin
357,2KwojFDebQV4J2b0JMRR5Q,7FNnA9vBm6EKceENgCGRMb,Is That For Me,Is That For Me,Anitta,2017-10-13,169269,52,progressive electro house,2018,nonlatin,latin
358,2KwojFDebQV4J2b0JMRR5Q,7FNnA9vBm6EKceENgCGRMb,Is That For Me,Is That For Me,Anitta,2017-10-13,169269,52,funk pop,2018,nonlatin,latin
359,2KwojFDebQV4J2b0JMRR5Q,7FNnA9vBm6EKceENgCGRMb,Is That For Me,Is That For Me,Anitta,2017-10-13,169269,52,funk rj,2018,nonlatin,latin
360,2KwojFDebQV4J2b0JMRR5Q,7FNnA9vBm6EKceENgCGRMb,Is That For Me,Is That For Me,Anitta,2017-10-13,169269,52,pagode baiano,2018,latin,latin
361,2KwojFDebQV4J2b0JMRR5Q,7FNnA9vBm6EKceENgCGRMb,Is That For Me,Is That For Me,Anitta,2017-10-13,169269,52,pop nacional,2018,latin,latin
362,4SkNisUCSzh8gzohJnonTl,1ef7Y06MRVT7HfRdJDHBOG,I Am Found,Sound of Heaven,Brad & Rebekah,2018-02-16,274149,26,pop worship,2018,nonlatin,nonlatin
363,4SkNisUCSzh8gzohJnonTl,1ef7Y06MRVT7HfRdJDHBOG,I Am Found,Sound of Heaven,Brad & Rebekah,2018-02-16,274149,26,worship,2018,nonlatin,nonlatin
364,1SJtlNRJDeYHioymcvsqev,4nDoRrQiYLoBzwC5BhVJzF,Crying in the Club,Crying in the Club,Camila Cabello,2017-05-18,216391,72,dance pop,2018,nonlatin,latin
365,1SJtlNRJDeYHioymcvsqev,4nDoRrQiYLoBzwC5BhVJzF,Crying in the Club,Crying in the Club,Camila Cabello,2017-05-18,216391,72,pop,2018,nonlatin,latin
366,75ls0gurX68lUmMjE7QcsE,3gIRvgZssIb9aiirIg0nI3,all the kids are depressed,glisten,Jeremy Zucker,2018-05-04,169973,74,alt z,2019,nonlatin,nonlatin
367,75ls0gurX68lUmMjE7QcsE,3gIRvgZssIb9aiirIg0nI3,all the kids are depressed,glisten,Jeremy Zucker,2018-05-04,169973,74,electropop,2019,nonlatin,nonlatin
368,75ls0gurX68lUmMjE7QcsE,3gIRvgZssIb9aiirIg0nI3,all the kids are depressed,glisten,Jeremy Zucker,2018-05-04,169973,74,pop,2019,nonlatin,nonlatin
369,5p7ujcrUXASCNwRaWNHR1C,26VFTg2z8YR0cCuwLzESi2,Without Me,Without Me,Halsey,2018-10-04,201660,76,electropop,2019,nonlatin,nonlatin
370,5p7ujcrUXASCNwRaWNHR1C,26VFTg2z8YR0cCuwLzESi2,Without Me,Without Me,Halsey,2018-10-04,201660,76,etherpop,2019,nonlatin,nonlatin
371,5p7ujcrUXASCNwRaWNHR1C,26VFTg2z8YR0cCuwLzESi2,Without Me,Without Me,Halsey,2018-10-04,201660,76,indie poptimism,2019,nonlatin,nonlatin
372,5p7ujcrUXASCNwRaWNHR1C,26VFTg2z8YR0cCuwLzESi2,Without Me,Without Me,Halsey,2018-10-04,201660,76,pop,2019,nonlatin,nonlatin
373,4y3OI86AEP6PQoDE6olYhO,7gOdHgIoIKoe4i9Tta6qdD,Sucker,Sucker,Jonas Brothers,2019-03-01,181040,1,boy band,2019,nonlatin,nonlatin
374,4y3OI86AEP6PQoDE6olYhO,7gOdHgIoIKoe4i9Tta6qdD,Sucker,Sucker,Jonas Brothers,2019-03-01,181040,1,pop,2019,nonlatin,nonlatin
375,07ipXN6CNTw34qwSYePKpg,5Y8eJDj37KhaEeqbVO7Ag1,Summer on You,Summer on You,PRETTYMUCH,2018-06-21,205791,58,boy band,2019,nonlatin,nonlatin
376,07ipXN6CNTw34qwSYePKpg,5Y8eJDj37KhaEeqbVO7Ag1,Summer on You,Summer on You,PRETTYMUCH,2018-06-21,205791,58,post-teen pop,2019,nonlatin,nonlatin
377,07ipXN6CNTw34qwSYePKpg,5Y8eJDj37KhaEeqbVO7Ag1,Summer on You,Summer on You,PRETTYMUCH,2018-06-21,205791,58,teen pop,2019,nonlatin,nonlatin
378,7COXchtUOMd6uIT6HvmRaI,5JZ7CnR6gTvEMKX4g70Amv,i'm so tired...,i'm so tired...,Lauv,2019-01-24,162582,1,pop,2019,nonlatin,nonlatin
379,7COXchtUOMd6uIT6HvmRaI,5JZ7CnR6gTvEMKX4g70Amv,i'm so tired...,i'm so tired...,Lauv,2019-01-24,162582,1,australian pop,2019,nonlatin,nonlatin
380,7COXchtUOMd6uIT6HvmRaI,5JZ7CnR6gTvEMKX4g70Amv,i'm so tired...,i'm so tired...,Lauv,2019-01-24,162582,1,viral pop,2019,nonlatin,nonlatin
381,7COXchtUOMd6uIT6HvmRaI,3WGpXCj9YhhfX11TToZcXP,i'm so tired...,i'm so tired...,Troye Sivan,2019-01-24,162582,1,pop,2019,nonlatin,nonlatin
382,7COXchtUOMd6uIT6HvmRaI,3WGpXCj9YhhfX11TToZcXP,i'm so tired...,i'm so tired...,Troye Sivan,2019-01-24,162582,1,australian pop,2019,nonlatin,nonlatin
383,7COXchtUOMd6uIT6HvmRaI,3WGpXCj9YhhfX11TToZcXP,i'm so tired...,i'm so tired...,Troye Sivan,2019-01-24,162582,1,viral pop,2019,nonlatin,nonlatin
384,4wCmqSrbyCgxEXROQE6vtV,2AsusXITU8P25dlRNhcAbG,Somebody That I Used To Know,Making Mirrors,Gotye,2011-01-01,244973,78,australian pop,2019,nonlatin,nonlatin
385,4wCmqSrbyCgxEXROQE6vtV,2AsusXITU8P25dlRNhcAbG,Somebody That I Used To Know,Making Mirrors,Gotye,2011-01-01,244973,78,bergen indie,2019,nonlatin,nonlatin
386,4wCmqSrbyCgxEXROQE6vtV,2AsusXITU8P25dlRNhcAbG,Somebody That I Used To Know,Making Mirrors,Gotye,2011-01-01,244973,78,electropop,2019,nonlatin,nonlatin
387,4wCmqSrbyCgxEXROQE6vtV,2AsusXITU8P25dlRNhcAbG,Somebody That I Used To Know,Making Mirrors,Gotye,2011-01-01,244973,78,nz pop,2019,nonlatin,nonlatin
388,4wCmqSrbyCgxEXROQE6vtV,6hk7Yq1DU9QcCCrz9uc0Ti,Somebody That I Used To Know,Making Mirrors,Kimbra,2011-01-01,244973,78,australian pop,2019,nonlatin,nonlatin
389,4wCmqSrbyCgxEXROQE6vtV,6hk7Yq1DU9QcCCrz9uc0Ti,Somebody That I Used To Know,Making Mirrors,Kimbra,2011-01-01,244973,78,bergen indie,2019,nonlatin,nonlatin
390,4wCmqSrbyCgxEXROQE6vtV,6hk7Yq1DU9QcCCrz9uc0Ti,Somebody That I Used To Know,Making Mirrors,Kimbra,2011-01-01,244973,78,electropop,2019,nonlatin,nonlatin
391,4wCmqSrbyCgxEXROQE6vtV,6hk7Yq1DU9QcCCrz9uc0Ti,Somebody That I Used To Know,Making Mirrors,Kimbra,2011-01-01,244973,78,nz pop,2019,nonlatin,nonlatin
392,1Fo4OvzP9PThFKMeMIAEYu,5JZ7CnR6gTvEMKX4g70Amv,Superhero,Superhero,Lauv,2018-08-30,179997,0,pop,2019,nonlatin,nonlatin
393,18uwL0vNUanqZH0ro2QcOP,3gIRvgZssIb9aiirIg0nI3,comethru,"summer,",Jeremy Zucker,2018-09-28,181613,80,alt z,2019,nonlatin,nonlatin
394,18uwL0vNUanqZH0ro2QcOP,3gIRvgZssIb9aiirIg0nI3,comethru,"summer,",Jeremy Zucker,2018-09-28,181613,80,electropop,2019,nonlatin,nonlatin
395,18uwL0vNUanqZH0ro2QcOP,3gIRvgZssIb9aiirIg0nI3,comethru,"summer,",Jeremy Zucker,2018-09-28,181613,80,pop,2019,nonlatin,nonlatin
396,41zXlQxzTi6cGAjpOXyLYH,6qqNVTkY8uBg9cP3Jd7DAH,idontwannabeyouanymore,dont smile at me,Billie Eilish,2017-12-22,203569,82,art pop,2019,nonlatin,nonlatin
397,41zXlQxzTi6cGAjpOXyLYH,6qqNVTkY8uBg9cP3Jd7DAH,idontwannabeyouanymore,dont smile at me,Billie Eilish,2017-12-22,203569,82,pop,2019,nonlatin,nonlatin
398,5WtfUKzXircvW8l5aaVZWT,0ZED1XzwlLHW4ZaG4lOT6m,What A Time (feat. Niall Horan),Inner Monologue Part 1,Julia Michaels,2019-01-24,173306,81,pop,2019,nonlatin,nonlatin
399,5WtfUKzXircvW8l5aaVZWT,1Hsdzj7Dlq2I7tHP7501T4,What A Time (feat. Niall Horan),Inner Monologue Part 1,Niall Horan,2019-01-24,173306,81,pop,2019,nonlatin,nonlatin
400,14JzyD6FlBD5z0wV5P07YI,6qqNVTkY8uBg9cP3Jd7DAH,when the party's over,when the party's over,Billie Eilish,2018-10-17,199931,0,art pop,2019,nonlatin,nonlatin
401,14JzyD6FlBD5z0wV5P07YI,6qqNVTkY8uBg9cP3Jd7DAH,when the party's over,when the party's over,Billie Eilish,2018-10-17,199931,0,pop,2019,nonlatin,nonlatin
402,01k24g94i1JvkFLQmVEdCd,5vBSrE1xujD2FXYRarbAXc,If You're Over Me,If You're Over Me,Years & Years,2018-05-10,189000,53,dance pop,2019,nonlatin,nonlatin
403,01k24g94i1JvkFLQmVEdCd,5vBSrE1xujD2FXYRarbAXc,If You're Over Me,If You're Over Me,Years & Years,2018-05-10,189000,53,gauze pop,2019,nonlatin,nonlatin
404,01k24g94i1JvkFLQmVEdCd,5vBSrE1xujD2FXYRarbAXc,If You're Over Me,If You're Over Me,Years & Years,2018-05-10,189000,53,pop,2019,nonlatin,nonlatin
405,01k24g94i1JvkFLQmVEdCd,5vBSrE1xujD2FXYRarbAXc,If You're Over Me,If You're Over Me,Years & Years,2018-05-10,189000,53,pop dance,2019,nonlatin,nonlatin
406,01k24g94i1JvkFLQmVEdCd,5vBSrE1xujD2FXYRarbAXc,If You're Over Me,If You're Over Me,Years & Years,2018-05-10,189000,53,uk pop,2019,nonlatin,nonlatin
407,4OBZT9EnhYIV17t4pGw7ig,20wkVLutqVOYrc0kxFs7rA,Best Part (feat. H.E.R.),H.E.R.,Daniel Caesar,2017-10-20,209400,71,canadian contemporary r&b,2019,nonlatin,nonlatin
408,4OBZT9EnhYIV17t4pGw7ig,20wkVLutqVOYrc0kxFs7rA,Best Part (feat. H.E.R.),H.E.R.,Daniel Caesar,2017-10-20,209400,71,r&b,2019,nonlatin,nonlatin
409,4OBZT9EnhYIV17t4pGw7ig,20wkVLutqVOYrc0kxFs7rA,Best Part (feat. H.E.R.),H.E.R.,Daniel Caesar,2017-10-20,209400,71,rap,2019,nonlatin,nonlatin
410,4OBZT9EnhYIV17t4pGw7ig,3Y7RZ31TRPVadSFVy1o8os,Best Part (feat. H.E.R.),H.E.R.,H.E.R.,2017-10-20,209400,71,canadian contemporary r&b,2019,nonlatin,nonlatin
411,4OBZT9EnhYIV17t4pGw7ig,3Y7RZ31TRPVadSFVy1o8os,Best Part (feat. H.E.R.),H.E.R.,H.E.R.,2017-10-20,209400,71,r&b,2019,nonlatin,nonlatin
412,4OBZT9EnhYIV17t4pGw7ig,3Y7RZ31TRPVadSFVy1o8os,Best Part (feat. H.E.R.),H.E.R.,H.E.R.,2017-10-20,209400,71,rap,2019,nonlatin,nonlatin
413,14msK75pk3pA33pzPVNtBF,66CXWjxzNUsdJxJ2JdwvnR,7 rings,7 rings,Ariana Grande,2019-01-18,178640,0,pop,2019,nonlatin,nonlatin
414,1RGasjWLZ4qMN7wbtkLa3u,6qqNVTkY8uBg9cP3Jd7DAH,my boy,dont smile at me,Billie Eilish,2017-12-22,170852,75,art pop,2019,nonlatin,nonlatin
415,1RGasjWLZ4qMN7wbtkLa3u,6qqNVTkY8uBg9cP3Jd7DAH,my boy,dont smile at me,Billie Eilish,2017-12-22,170852,75,pop,2019,nonlatin,nonlatin
416,0Uxf6QvpNI8o1FiSMEW0XO,7zkwepHPyac6tCYl0fL0co,Ain't Right,Tell Your Friends,ASTN,2017-12-20,186253,0,bedroom soul,2019,nonlatin,nonlatin
417,7qEHsqek33rTcFNT9PFqLf,4GNC7GD6oZMSxPGyXy4MNB,Someone You Loved,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,2019-05-17,182160,91,pop,2019,nonlatin,nonlatin
418,7qEHsqek33rTcFNT9PFqLf,4GNC7GD6oZMSxPGyXy4MNB,Someone You Loved,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,2019-05-17,182160,91,uk pop,2019,nonlatin,nonlatin
419,4bPQs0PHn4xbipzdPfn6du,20JZFwl6HVl6yg8a4H3ZqK,I Write Sins Not Tragedies,A Fever You Can't Sweat Out,Panic! At The Disco,2005-09-27,186634,77,modern rock,2019,nonlatin,nonlatin
420,4bPQs0PHn4xbipzdPfn6du,20JZFwl6HVl6yg8a4H3ZqK,I Write Sins Not Tragedies,A Fever You Can't Sweat Out,Panic! At The Disco,2005-09-27,186634,77,pop,2019,nonlatin,nonlatin
421,2hnxrRNzF74mdDzpQZQukQ,5JZ7CnR6gTvEMKX4g70Amv,There's No Way (feat. Julia Michaels),There's No Way (feat. Julia Michaels),Lauv,2018-09-27,174860,0,pop,2019,nonlatin,nonlatin
422,2hnxrRNzF74mdDzpQZQukQ,0ZED1XzwlLHW4ZaG4lOT6m,There's No Way (feat. Julia Michaels),There's No Way (feat. Julia Michaels),Julia Michaels,2018-09-27,174860,0,pop,2019,nonlatin,nonlatin
423,6LsAAHotRLMOHfCsSfYCsz,7n2wHs1TKAczGzO7Dd2rGr,If I Can't Have You,If I Can't Have You,Shawn Mendes,2019-05-03,190800,70,canadian pop,2019,nonlatin,nonlatin
424,6LsAAHotRLMOHfCsSfYCsz,7n2wHs1TKAczGzO7Dd2rGr,If I Can't Have You,If I Can't Have You,Shawn Mendes,2019-05-03,190800,70,pop,2019,nonlatin,nonlatin
425,6LsAAHotRLMOHfCsSfYCsz,7n2wHs1TKAczGzO7Dd2rGr,If I Can't Have You,If I Can't Have You,Shawn Mendes,2019-05-03,190800,70,viral pop,2019,nonlatin,nonlatin
426,0laYHRpNTS6i8FXdupHkJ4,6dJeKm76NjfXBNTpHmOhfO,Love You Like A Love Song,When The Sun Goes Down,Selena Gomez & The Scene,2011-01-01,188453,84,pop,2019,nonlatin,latin
427,6Qs4SXO9dwPj5GKvVOv8Ki,2wY79sveU1sp5g7SokKOiI,Dancing With A Stranger (with Normani),Dancing With A Stranger (with Normani),Sam Smith,2019-01-11,171029,75,pop,2019,nonlatin,nonlatin
428,6Qs4SXO9dwPj5GKvVOv8Ki,2wY79sveU1sp5g7SokKOiI,Dancing With A Stranger (with Normani),Dancing With A Stranger (with Normani),Sam Smith,2019-01-11,171029,75,uk pop,2019,nonlatin,nonlatin
429,6Qs4SXO9dwPj5GKvVOv8Ki,2wY79sveU1sp5g7SokKOiI,Dancing With A Stranger (with Normani),Dancing With A Stranger (with Normani),Sam Smith,2019-01-11,171029,75,r&b,2019,nonlatin,nonlatin
430,6Qs4SXO9dwPj5GKvVOv8Ki,2cWZOOzeOm4WmBJRnD5R7I,Dancing With A Stranger (with Normani),Dancing With A Stranger (with Normani),Normani,2019-01-11,171029,75,pop,2019,nonlatin,nonlatin
431,6Qs4SXO9dwPj5GKvVOv8Ki,2cWZOOzeOm4WmBJRnD5R7I,Dancing With A Stranger (with Normani),Dancing With A Stranger (with Normani),Normani,2019-01-11,171029,75,uk pop,2019,nonlatin,nonlatin
432,6Qs4SXO9dwPj5GKvVOv8Ki,2cWZOOzeOm4WmBJRnD5R7I,Dancing With A Stranger (with Normani),Dancing With A Stranger (with Normani),Normani,2019-01-11,171029,75,r&b,2019,nonlatin,nonlatin
433,12OLyHDxt6dqlAybSPFBK3,4GNC7GD6oZMSxPGyXy4MNB,Forever,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,2019-05-17,210863,76,pop,2019,nonlatin,nonlatin
434,12OLyHDxt6dqlAybSPFBK3,4GNC7GD6oZMSxPGyXy4MNB,Forever,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,2019-05-17,210863,76,uk pop,2019,nonlatin,nonlatin
435,4vUmTMuQqjdnvlZmAH61Qk,6eUKZXaKkcviH0Ku9w2n3V,South of the Border (feat. Camila Cabello & Cardi B),No.6 Collaborations Project,Ed Sheeran,2019-07-12,204466,76,pop,2019,nonlatin,nonlatin
436,4vUmTMuQqjdnvlZmAH61Qk,6eUKZXaKkcviH0Ku9w2n3V,South of the Border (feat. Camila Cabello & Cardi B),No.6 Collaborations Project,Ed Sheeran,2019-07-12,204466,76,singer-songwriter pop,2019,nonlatin,nonlatin
437,4vUmTMuQqjdnvlZmAH61Qk,6eUKZXaKkcviH0Ku9w2n3V,South of the Border (feat. Camila Cabello & Cardi B),No.6 Collaborations Project,Ed Sheeran,2019-07-12,204466,76,uk pop,2019,nonlatin,nonlatin
438,4vUmTMuQqjdnvlZmAH61Qk,6eUKZXaKkcviH0Ku9w2n3V,South of the Border (feat. Camila Cabello & Cardi B),No.6 Collaborations Project,Ed Sheeran,2019-07-12,204466,76,dance pop,2019,nonlatin,nonlatin
439,4vUmTMuQqjdnvlZmAH61Qk,6eUKZXaKkcviH0Ku9w2n3V,South of the Border (feat. Camila Cabello & Cardi B),No.6 Collaborations Project,Ed Sheeran,2019-07-12,204466,76,rap,2019,nonlatin,nonlatin
440,4vUmTMuQqjdnvlZmAH61Qk,4nDoRrQiYLoBzwC5BhVJzF,South of the Border (feat. Camila Cabello & Cardi B),No.6 Collaborations Project,Camila Cabello,2019-07-12,204466,76,pop,2019,nonlatin,latin
441,4vUmTMuQqjdnvlZmAH61Qk,4nDoRrQiYLoBzwC5BhVJzF,South of the Border (feat. Camila Cabello & Cardi B),No.6 Collaborations Project,Camila Cabello,2019-07-12,204466,76,singer-songwriter pop,2019,nonlatin,latin
442,4vUmTMuQqjdnvlZmAH61Qk,4nDoRrQiYLoBzwC5BhVJzF,South of the Border (feat. Camila Cabello & Cardi B),No.6 Collaborations Project,Camila Cabello,2019-07-12,204466,76,uk pop,2019,nonlatin,latin
443,4vUmTMuQqjdnvlZmAH61Qk,4nDoRrQiYLoBzwC5BhVJzF,South of the Border (feat. Camila Cabello & Cardi B),No.6 Collaborations Project,Camila Cabello,2019-07-12,204466,76,dance pop,2019,nonlatin,latin
444,4vUmTMuQqjdnvlZmAH61Qk,4nDoRrQiYLoBzwC5BhVJzF,South of the Border (feat. Camila Cabello & Cardi B),No.6 Collaborations Project,Camila Cabello,2019-07-12,204466,76,rap,2019,nonlatin,latin
445,4vUmTMuQqjdnvlZmAH61Qk,4kYSro6naA4h99UJvo89HB,South of the Border (feat. Camila Cabello & Cardi B),No.6 Collaborations Project,Cardi B,2019-07-12,204466,76,pop,2019,nonlatin,nonlatin
446,4vUmTMuQqjdnvlZmAH61Qk,4kYSro6naA4h99UJvo89HB,South of the Border (feat. Camila Cabello & Cardi B),No.6 Collaborations Project,Cardi B,2019-07-12,204466,76,singer-songwriter pop,2019,nonlatin,nonlatin
447,4vUmTMuQqjdnvlZmAH61Qk,4kYSro6naA4h99UJvo89HB,South of the Border (feat. Camila Cabello & Cardi B),No.6 Collaborations Project,Cardi B,2019-07-12,204466,76,uk pop,2019,nonlatin,nonlatin
448,4vUmTMuQqjdnvlZmAH61Qk,4kYSro6naA4h99UJvo89HB,South of the Border (feat. Camila Cabello & Cardi B),No.6 Collaborations Project,Cardi B,2019-07-12,204466,76,dance pop,2019,nonlatin,nonlatin
449,4vUmTMuQqjdnvlZmAH61Qk,4kYSro6naA4h99UJvo89HB,South of the Border (feat. Camila Cabello & Cardi B),No.6 Collaborations Project,Cardi B,2019-07-12,204466,76,rap,2019,nonlatin,nonlatin
450,7vGGAJBkHKxKtOnGjQduDV,6LuN9FCkKOj5PcnpouEgny,Saturday Nights,Suncity,Khalid,2018-10-19,209546,61,pop,2019,nonlatin,nonlatin
451,7vGGAJBkHKxKtOnGjQduDV,6LuN9FCkKOj5PcnpouEgny,Saturday Nights,Suncity,Khalid,2018-10-19,209546,61,pop r&b,2019,nonlatin,nonlatin
452,2rbDhOo9Fh61Bbu23T2qCk,1HY2Jd0NmPuamShAr6KMms,Always Remember Us This Way,A Star Is Born Soundtrack (Without Dialogue),Lady Gaga,2018-10-05,210200,84,art pop,2019,nonlatin,nonlatin
453,2rbDhOo9Fh61Bbu23T2qCk,1HY2Jd0NmPuamShAr6KMms,Always Remember Us This Way,A Star Is Born Soundtrack (Without Dialogue),Lady Gaga,2018-10-05,210200,84,dance pop,2019,nonlatin,nonlatin
454,2rbDhOo9Fh61Bbu23T2qCk,1HY2Jd0NmPuamShAr6KMms,Always Remember Us This Way,A Star Is Born Soundtrack (Without Dialogue),Lady Gaga,2018-10-05,210200,84,pop,2019,nonlatin,nonlatin
455,0QQoaotPwYMDGmEVQ9kkEW,2g6nfqSFo2cPVrafnW85jm,Lonely,Andreas Moss,Andreas Moss,2018-07-13,193773,14,scandipop,2019,nonlatin,nonlatin
456,0QQoaotPwYMDGmEVQ9kkEW,0uioawxHyc6pgvbUCq510I,Lonely,Andreas Moss,Melanie Pfirrman,2018-07-13,193773,14,scandipop,2019,nonlatin,unknown
457,0TK2YIli7K1leLovkQiNik,7n2wHs1TKAczGzO7Dd2rGr,Señorita,Señorita,Shawn Mendes,2019-06-21,190960,80,canadian pop,2019,nonlatin,nonlatin
458,0TK2YIli7K1leLovkQiNik,7n2wHs1TKAczGzO7Dd2rGr,Señorita,Señorita,Shawn Mendes,2019-06-21,190960,80,pop,2019,nonlatin,nonlatin
459,0TK2YIli7K1leLovkQiNik,7n2wHs1TKAczGzO7Dd2rGr,Señorita,Señorita,Shawn Mendes,2019-06-21,190960,80,viral pop,2019,nonlatin,nonlatin
460,0TK2YIli7K1leLovkQiNik,7n2wHs1TKAczGzO7Dd2rGr,Señorita,Señorita,Shawn Mendes,2019-06-21,190960,80,dance pop,2019,nonlatin,nonlatin
461,0TK2YIli7K1leLovkQiNik,4nDoRrQiYLoBzwC5BhVJzF,Señorita,Señorita,Camila Cabello,2019-06-21,190960,80,canadian pop,2019,nonlatin,latin
462,0TK2YIli7K1leLovkQiNik,4nDoRrQiYLoBzwC5BhVJzF,Señorita,Señorita,Camila Cabello,2019-06-21,190960,80,pop,2019,nonlatin,latin
463,0TK2YIli7K1leLovkQiNik,4nDoRrQiYLoBzwC5BhVJzF,Señorita,Señorita,Camila Cabello,2019-06-21,190960,80,viral pop,2019,nonlatin,latin
464,0TK2YIli7K1leLovkQiNik,4nDoRrQiYLoBzwC5BhVJzF,Señorita,Señorita,Camila Cabello,2019-06-21,190960,80,dance pop,2019,nonlatin,latin
465,285pBltuF7vW8TeWk8hdRR,4MCBfE4596Uoi2O4DtmEMz,Lucid Dreams,Goodbye & Good Riddance,Juice WRLD,2018-12-10,239835,86,chicago rap,2019,nonlatin,nonlatin
466,285pBltuF7vW8TeWk8hdRR,4MCBfE4596Uoi2O4DtmEMz,Lucid Dreams,Goodbye & Good Riddance,Juice WRLD,2018-12-10,239835,86,melodic rap,2019,nonlatin,nonlatin
467,285pBltuF7vW8TeWk8hdRR,4MCBfE4596Uoi2O4DtmEMz,Lucid Dreams,Goodbye & Good Riddance,Juice WRLD,2018-12-10,239835,86,rap,2019,nonlatin,nonlatin
468,1V1NpX9DlBb9koXof9nIBF,5ZsFI1h6hIdQRw2ti0hz81,Good Years,Icarus Falls,ZAYN,2018-12-13,180120,0,pop,2019,nonlatin,nonlatin
469,1V1NpX9DlBb9koXof9nIBF,5ZsFI1h6hIdQRw2ti0hz81,Good Years,Icarus Falls,ZAYN,2018-12-13,180120,0,uk pop,2019,nonlatin,nonlatin
470,4kV4N9D1iKVxx1KLvtTpjS,66CXWjxzNUsdJxJ2JdwvnR,"break up with your girlfriend, i'm bored","thank u, next",Ariana Grande,2019-02-08,190440,78,pop,2019,nonlatin,nonlatin
471,07O3JR3PRzTaNwYwNFpxDe,3JKrNnhjEv9h3fyKhQpylb,Sin in Your Skin,Sin in Your Skin,Aidan Martin,2018-11-30,237338,42,uk pop,2019,nonlatin,nonlatin
472,7oXVcabTfo1qmLyG0k12qC,4MB9CqgEa0TtpVSEkoSlW1,Missing You,Missing You,Blake McGrath,2017-11-01,240944,0,canadian pop,2019,nonlatin,nonlatin
473,2BgEsaKNfHUdlh97KmvFyo,1zNqDE7qDGCsyzJwohVaoX,2002,Speak Your Mind (Deluxe),Anne-Marie,2018-04-27,186986,83,pop,2019,nonlatin,nonlatin
474,5yVIlYEHZxQVLyInCdldoS,4IWBUUAFIplrNtaOHcJPRM,Impossible,James Arthur (Deluxe),James Arthur,2013-11-04,209440,80,pop,2019,nonlatin,nonlatin
475,5yVIlYEHZxQVLyInCdldoS,4IWBUUAFIplrNtaOHcJPRM,Impossible,James Arthur (Deluxe),James Arthur,2013-11-04,209440,80,talent show,2019,nonlatin,nonlatin
476,5yVIlYEHZxQVLyInCdldoS,4IWBUUAFIplrNtaOHcJPRM,Impossible,James Arthur (Deluxe),James Arthur,2013-11-04,209440,80,uk pop,2019,nonlatin,nonlatin
477,3fd5jcZKAzoiivM4ZDwhyU,57WHJIHrjOE3iAxpihhMnp,Two of Us,Two of Us,Louis Tomlinson,2019-03-07,217855,50,pop,2019,nonlatin,nonlatin
478,2ib06VOzS0jXbutWiPHPNX,28y6CyJNkGNjJQKrlx4AmN,I Don't Think About You,I Don’t Think About You,HRVY,2018-12-07,181580,39,pop,2019,nonlatin,nonlatin
